sid,pre accu,post accu
S100,,[0.52083333 0.5625     0.47916667 0.60416667]
S91,,[0.4375     0.4375     0.47916667 0.52083333]
S92,,[0.5        0.625      0.45833333 0.66666667]
S93,,[0.47916667 0.5625     0.52083333 0.41666667]
S94,,[0.4375     0.47916667 0.54166667 0.47916667]
S95,,[0.4375     0.72916667 0.5        0.5       ]
S96,,[0.54166667 0.54166667 0.64583333 0.60416667]
S97,,[0.54166667 0.45833333 0.5        0.52083333]
S98,,[0.58333333 0.45833333 0.64583333 0.4375    ]
S99,,[0.54166667 0.39583333 0.60416667 0.375     ]
