,0,1,2,id,block
0,0.33328402,0.3333069,0.33340907,S100,1
1,0.3333879,0.33300507,0.33360705,S100,1
2,0.33274218,0.33276093,0.33449686,S100,1
3,0.33342183,0.3326636,0.33391467,S100,1
4,0.33332518,0.33277828,0.33389652,S100,1
5,0.33279982,0.33270177,0.33449844,S100,1
6,0.33283117,0.33269882,0.33446994,S100,1
7,0.33256924,0.33301067,0.3344201,S100,1
8,0.33362952,0.3326256,0.3337449,S100,1
9,0.333707,0.33264625,0.3336467,S100,1
10,0.33278933,0.33294946,0.3342612,S100,1
11,0.33346272,0.3329144,0.3336229,S100,1
12,0.33349264,0.33295345,0.33355388,S100,1
13,0.33260247,0.33294144,0.3344561,S100,1
14,0.33339456,0.3329454,0.33366004,S100,1
15,0.33349913,0.3328475,0.33365345,S100,1
16,0.33257937,0.3328997,0.33452097,S100,1
17,0.3326348,0.33291125,0.33445388,S100,1
18,0.33347914,0.33277094,0.33374995,S100,1
19,0.33358565,0.33268756,0.33372685,S100,1
20,0.3335027,0.33268797,0.33380935,S100,1
21,0.33309788,0.333032,0.33387017,S100,1
22,0.333102,0.33300558,0.33389246,S100,1
23,0.332524,0.3327304,0.33474562,S100,1
24,0.3324425,0.33282998,0.33472747,S100,1
25,0.33343047,0.33256245,0.33400714,S100,1
26,0.33344376,0.3326041,0.33395213,S100,1
27,0.33332938,0.33266762,0.334003,S100,1
28,0.33317,0.332764,0.334066,S100,1
29,0.33304203,0.33293974,0.33401817,S100,1
30,0.3330393,0.33287528,0.33408538,S100,1
31,0.33230725,0.33291537,0.3347774,S100,1
32,0.33327323,0.3327936,0.33393314,S100,1
33,0.3333143,0.33282128,0.33386442,S100,1
34,0.33327553,0.3327385,0.33398598,S100,1
35,0.33314252,0.3329561,0.3339014,S100,1
36,0.33317158,0.33273432,0.33409408,S100,1
37,0.3330543,0.33281377,0.33413187,S100,1
38,0.3328893,0.33287403,0.3342367,S100,1
39,0.33237427,0.3327936,0.33483213,S100,1
40,0.33221725,0.33304617,0.33473668,S100,1
41,0.33238205,0.3329001,0.3347179,S100,1
42,0.33235517,0.33297634,0.33466852,S100,1
43,0.33243817,0.33302772,0.3345341,S100,1
44,0.33255935,0.33298397,0.33445665,S100,1
45,0.33270496,0.33279133,0.3345037,S100,1
46,0.33336982,0.3325904,0.33403975,S100,1
47,0.33254632,0.332968,0.33448574,S100,1
0,0.33328402,0.3333069,0.33340907,S100,2
1,0.3340339,0.33368525,0.33228084,S100,2
2,0.3337172,0.33323923,0.33304358,S100,2
3,0.33404922,0.33361217,0.33233866,S100,2
4,0.33425665,0.3335277,0.33221567,S100,2
5,0.33396602,0.33316845,0.3328655,S100,2
6,0.33386755,0.33315563,0.33297682,S100,2
7,0.3340779,0.33319086,0.33273125,S100,2
8,0.33441803,0.3335665,0.3320155,S100,2
9,0.33453915,0.33334804,0.33211285,S100,2
10,0.33418554,0.3332186,0.33259585,S100,2
11,0.33440056,0.33349788,0.33210155,S100,2
12,0.33455512,0.33323896,0.332206,S100,2
13,0.33429158,0.33321002,0.3324984,S100,2
14,0.3343552,0.33340177,0.33224303,S100,2
15,0.3343866,0.33315367,0.33245978,S100,2
16,0.33433932,0.33311018,0.3325505,S100,2
17,0.3341666,0.33315375,0.33267963,S100,2
18,0.3343023,0.33331433,0.3323833,S100,2
19,0.33433557,0.33317697,0.33248743,S100,2
20,0.3340857,0.3335069,0.3324074,S100,2
21,0.33420277,0.33342874,0.33236846,S100,2
22,0.3340089,0.33320177,0.3327893,S100,2
23,0.3343066,0.3332023,0.3324911,S100,2
24,0.33421478,0.33311543,0.33266973,S100,2
25,0.3340112,0.33337042,0.33261836,S100,2
26,0.3341557,0.3334268,0.33241746,S100,2
27,0.33396798,0.33319676,0.33283523,S100,2
28,0.33380142,0.3335415,0.3326571,S100,2
29,0.33388573,0.3331836,0.33293062,S100,2
30,0.3335683,0.33345848,0.33297318,S100,2
31,0.33443907,0.33315814,0.3324028,S100,2
32,0.33390987,0.3332514,0.33283874,S100,2
33,0.33402604,0.33312815,0.33284584,S100,2
34,0.33360717,0.33320847,0.33318442,S100,2
35,0.3338051,0.33318058,0.33301428,S100,2
36,0.3333868,0.33332977,0.33328348,S100,2
37,0.33340302,0.33342314,0.33317387,S100,2
38,0.33349898,0.33354992,0.33295107,S100,2
39,0.33442205,0.33323598,0.33234203,S100,2
40,0.33421692,0.33323872,0.33254436,S100,2
41,0.33436757,0.33319268,0.33243984,S100,2
42,0.33425987,0.3331552,0.33258486,S100,2
43,0.33403954,0.33314466,0.3328158,S100,2
44,0.33395782,0.3331284,0.33291385,S100,2
45,0.3336867,0.33314118,0.33317214,S100,2
46,0.3345597,0.33319104,0.33224934,S100,2
47,0.3343419,0.33302474,0.33263335,S100,2
0,0.3333233,0.33323663,0.33344007,S100,3
1,0.33266887,0.33286875,0.33446237,S100,3
2,0.33263937,0.33286905,0.33449158,S100,3
3,0.3334579,0.33282012,0.33372203,S100,3
4,0.3333284,0.33285326,0.33381835,S100,3
5,0.33318964,0.33298337,0.333827,S100,3
6,0.33315754,0.33286318,0.33397928,S100,3
7,0.33229026,0.33300567,0.334704,S100,3
8,0.3331565,0.33298916,0.33385438,S100,3
9,0.33326665,0.3328104,0.33392295,S100,3
10,0.33326882,0.33281714,0.33391407,S100,3
11,0.33251855,0.33286536,0.3346161,S100,3
12,0.33245486,0.3329852,0.33455998,S100,3
13,0.33263212,0.33289135,0.33447647,S100,3
14,0.3325226,0.33304688,0.33443052,S100,3
15,0.33273327,0.33288443,0.3343823,S100,3
16,0.33341601,0.3326677,0.33391637,S100,3
17,0.3327491,0.3328281,0.33442277,S100,3
18,0.3331851,0.3330041,0.3338108,S100,3
19,0.33322823,0.33279872,0.33397308,S100,3
20,0.33260444,0.3326998,0.33469576,S100,3
21,0.33320013,0.3328359,0.33396396,S100,3
22,0.33256623,0.3328258,0.334608,S100,3
23,0.33307004,0.33302534,0.33390462,S100,3
24,0.33243495,0.33284393,0.33472106,S100,3
25,0.33266863,0.3326498,0.3346816,S100,3
26,0.3324552,0.3329159,0.33462888,S100,3
27,0.33335873,0.33260673,0.3340346,S100,3
28,0.3326451,0.3327784,0.33457655,S100,3
29,0.3326025,0.33287573,0.33452174,S100,3
30,0.33269173,0.3328336,0.33447468,S100,3
31,0.33260688,0.33294007,0.33445305,S100,3
32,0.3325245,0.33306077,0.33441463,S100,3
33,0.33352917,0.33281678,0.33365408,S100,3
34,0.33273596,0.3329309,0.33433324,S100,3
35,0.33284384,0.33274624,0.33440992,S100,3
36,0.3337005,0.33282742,0.3334721,S100,3
37,0.3335336,0.33270887,0.3337575,S100,3
38,0.3325276,0.33298194,0.33449045,S100,3
39,0.33352387,0.33298066,0.33349544,S100,3
40,0.33262262,0.33292714,0.33445033,S100,3
