,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,id,block
0,-1.2434053,-1.9004089,0.03189721,-1.4124599,0.8823619,-1.024263,-1.0758595,0.039193526,1.9445939,-1.9686805,0.10635291,1.996342,1.0980389,0.4276376,-0.5148197,1.2732636,-1.9951955,-0.050270308,-0.2315725,1.1366223,-0.026309062,-0.9395846,0.00018759171,-0.081156395,0.69614875,-0.06160798,-0.24525827,0.032729913,0.14891252,-0.13563907,0.0073452634,0.10996943,0.04315662,0.4033447,-0.15698129,0.046143375,-0.399947,-0.044084784,-0.0025209615,0.80839896,S100,1
1,-2.2433736,-2.8046122,0.91461235,-2.412301,0.77541286,9.216339e-06,-1.6579164,-0.027515065,0.0010662063,-1.9374866,1.1433376e-05,2.993606,2.0682964,0.5155474,-0.51475954,3.9203464e-05,-2.9918702,-0.13601872,0.76770586,2.1361747,-2.9779863e-05,-0.8292495,1.509002e-07,-1.2229578e-05,0.0055328896,9.178238e-06,-0.11312433,-0.00022385867,0.0005942101,-0.21566017,1.1372941e-05,0.13325699,0.036727082,0.474256,-2.964303e-07,2.6244094e-05,-0.3805397,-0.00055138435,0.6432112,0.97247607,S100,1
2,-1.8669605,-3.2737534,0.039039522,-2.2001207,0.11331037,-0.988677,-1.536234,0.021512289,0.9906701,-2.7892716,0.0152373705,3.970183,1.5943426,-0.7671421,-0.13059984,0.9969213,-3.9448652,0.027944092,0.44208393,1.0281117,-0.03178967,-0.69128686,0.00030271566,-0.15424576,0.10603705,-0.026153773,-0.011975851,0.017740589,0.16473868,-0.323891,0.00064098113,0.22408803,0.050167415,-0.645237,-0.03025315,0.021071503,-0.6948786,0.019888064,0.003262688,0.7049351,S100,1
3,-1.17308,-4.240159,0.004833908,-1.9576553,0.9863562,-1.0076921,-2.1866302,0.0030121545,1.9140226,-3.6902914,0.004910752,4.96081,1.1250784,-0.9896096,-0.15110855,1.1191494,-4.9300785,-0.005340069,0.24962647,1.0177695,-0.009245004,-0.9952705,2.3653589e-05,-0.043371715,0.75206995,-0.020683544,-0.4041227,0.0021515072,0.030933028,-0.021725142,4.5749795e-05,0.023178775,0.018828925,-0.7571913,-0.042580653,0.012347839,-0.1658784,-0.0036329278,0.0044101165,0.7377603,S100,1
4,-2.1730576,-4.9405813,0.7763179,-2.9572852,0.80252135,7.6671684e-05,-2.4624577,-0.04994466,-0.00016412686,-3.663277,4.618104e-06,5.9563313,2.0866861,0.50365555,-0.15106359,3.3368546e-05,-5.923017,-0.22458968,1.248628,2.0176938,-4.9745355e-05,-0.88516057,1.938904e-07,-8.09222e-06,0.0041661607,7.6351294e-05,-0.20414826,-0.00030071352,-0.00012529716,-0.1949312,4.57878e-06,0.1232181,0.01601562,0.4649869,-4.468109e-08,1.9171777e-05,-0.37439275,-0.0007753246,0.8460988,0.9652507,S100,1
5,-3.1730118,-4.9217496,0.96702266,-3.957116,0.24253806,1.1903778e-05,-1.800961,-0.104942165,-0.00026509355,-3.589204,1.7005189e-06,6.9318585,2.960089,-0.7106348,-0.15105562,8.9311726e-08,-6.89775,-0.40804902,2.2482865,3.0174553,-9.631054e-05,-0.3246686,1.3364429e-07,-3.118023e-05,0.00064632035,1.186434e-05,-0.035900358,-0.00028856858,-0.00021818586,-0.49909428,1.6686477e-06,0.32098,0.080350116,-0.6110483,-4.9146642e-08,6.842316e-08,-0.6575273,-0.00021397203,0.97687197,0.9952084,S100,1
6,-4.1729145,-5.777708,0.9256203,-4.956824,0.91026825,2.9607034e-05,-2.7488227,-0.09124571,-0.0043872804,-3.5160055,4.6576677e-08,7.9213367,3.9458137,-0.9554531,-0.15104169,4.4681013e-07,-7.8868585,-0.40168858,3.2476926,4.0170712,-4.2001324e-05,-0.96378654,1.3027407e-07,-7.7180375e-06,0.022954373,2.9309407e-05,-0.5765399,-0.00010148957,-0.0017690985,-0.030006379,3.8449596e-08,0.030071491,0.021465132,-0.73631436,-5.3609654e-08,2.6505737e-07,-0.19114384,-3.6460835e-05,0.9968439,0.99934524,S100,1
7,-2.0021884,-6.507483,0.061475344,-4.6712513,0.09729775,-0.99415773,-3.184096,0.010220112,0.9939135,-4.4612207,0.0011608823,8.892666,1.5868601,-0.8153665,-0.09949072,0.9975316,-8.852294,-0.11692655,3.0498912,2.5596442,-0.035305887,-0.7352551,0.00021125993,-0.088106565,0.09443671,-0.02563687,-0.05057758,0.0054248446,0.31411365,-0.45075366,8.592122e-06,0.29069397,0.03466279,-0.6724896,-0.009538501,0.022524204,-0.8077946,-0.046924938,0.020130677,0.9792289,S100,1
8,-1.4127502,-7.2234364,0.009938989,-4.281622,-0.24804287,-1.0440794,-3.065977,0.0062211454,1.9187089,-5.3845944,0.0023437927,9.868647,1.7216008,-0.7802131,-0.023287792,1.2564703,-9.819125,-0.01933023,2.6527984,1.092741,-0.019282296,-0.6716279,0.00042748364,-0.1259581,-0.24044506,-0.043009557,-0.042096842,0.0026506353,0.1281303,-0.3592327,4.1744166e-05,0.25547945,0.076285094,-0.62053394,-0.0017689624,0.028839896,-0.88087445,-0.009847306,0.06697277,0.7134894,S100,1
9,-2.4124446,-7.9037156,0.9185378,-5.2732778,0.89397216,4.630746e-05,-3.983327,0.004700333,-0.0012978988,-5.0269017,2.581441e-06,10.842718,2.705635,-0.98628104,-0.023286631,0.000118911514,-10.78663,-0.021146696,3.6503344,2.0921082,-3.143925e-05,-0.983593,6.483838e-08,-4.172105e-06,0.018573014,4.6247933e-05,-0.7581419,8.1829e-06,-0.0004302584,-0.031466246,2.5215807e-06,0.03515002,0.010620762,-0.7557665,-1.6652884e-08,7.00562e-05,-0.13896994,-1.0554604e-05,0.99860734,0.9699474,S100,1
10,-1.8925762,-8.808985,0.016675973,-3.35737,0.98958445,-0.9983125,-3.8014789,0.0010958279,0.99833,-5.945092,0.0037340408,11.832161,1.3607924,-0.9802342,-0.007545258,0.9998629,-11.752102,0.0034708257,3.519606,1.0771021,-0.008546411,-0.9915233,5.58999e-05,-0.01109397,0.74911577,-0.002857668,-0.13135529,0.0008923515,0.07778059,-0.021220665,2.7499811e-05,0.017478615,0.0007335887,-0.7493811,-0.0014032355,0.00094170676,-0.32434383,0.0024838527,0.02325675,0.785291,S100,1
11,-1.7981354,-9.704068,0.023390744,-3.4508739,0.89996046,-1.0241959,-3.7704449,0.011345094,1.9075811,-6.898904,0.013601221,12.817846,1.6146147,-0.14302674,-0.11156341,1.2376969,-12.736894,-0.010695984,3.2550375,1.0559843,-0.024580775,-0.95719147,0.001000961,-0.050018653,0.7069045,-0.020962896,-0.22726677,0.008739239,0.11499333,-0.08975794,0.00076291955,0.070742786,0.009601977,-0.055574264,-0.02022302,0.0225194,-0.60399896,-0.0064754765,0.067868486,0.7741477,S100,1
