sid,pre accu,post accu
S226,,[0.68789809]
S227,,[0.6375]
S228,,[0.4]
S229,,[0.48427673]
S230,,[0.43125]
S231,,[0.70253165]
S232,,[0.5]
S233,,[0.43125]
S234,,[0.71069182]
S235,,[0.3164557]
S236,,[0.66666667]
S237,,[0.45283019]
S238,,[0.44936709]
S239,,[0.47402597]
S240,,[0.23899371]
S241,,[0.5125]
S242,,[0.4625]
S243,,[0.49375]
S244,,[0.4875]
S245,,[0.55974843]
S246,,[0.54716981]
S247,,[0.4125]
S248,,[0.4375]
S249,,[0.49044586]
S250,,[0.52554745]
S251,,[0.70440252]
S252,,[0.63125]
S253,,[0.44375]
S254,,[0.34437086]
S255,,[0.51265823]
S256,,[0.33333333]
S257,,[0.49677419]
S258,,[0.56875]
S259,,[0.5]
S260,,[0.5375]
S261,,[0.53459119]
S262,,[0.55629139]
S263,,[0.47169811]
S264,,[0.36879433]
S265,,[0.42207792]
S266,,[0.50955414]
S267,,[0.5625]
S268,,[0.50625]
S269,,[0.5]
S270,,[0.44516129]
S271,,[0.56962025]
S272,,[0.50657895]
S273,,[0.53164557]
S274,,[0.50943396]
S275,,[0.48734177]
S276,,[0.49358974]
S277,,[0.43125]
S278,,[0.52229299]
