sid,pre accu,post accu
S226,,[0.59235669]
S227,,[0.6375]
S228,,[0.55333333]
S229,,[0.63522013]
S230,,[0.46875]
S231,,[0.67721519]
S232,,[0.55625]
S233,,[0.58125]
S234,,[0.82389937]
S235,,[0.67721519]
S236,,[0.68707483]
S237,,[0.70440252]
S238,,[0.49367089]
S239,,[0.68831169]
S240,,[0.98113208]
S241,,[0.53125]
S242,,[0.475]
S243,,[0.64375]
S244,,[0.64375]
S245,,[0.55974843]
S246,,[0.59119497]
S247,,[0.48125]
S248,,[0.525]
S249,,[0.56050955]
S250,,[0.49635036]
S251,,[0.67924528]
S252,,[0.68125]
S253,,[0.63125]
S254,,[0.64238411]
S255,,[0.4556962]
S256,,[0.65408805]
S257,,[0.48387097]
S258,,[0.725]
S259,,[0.55696203]
S260,,[0.60625]
S261,,[0.47798742]
S262,,[0.73509934]
S263,,[0.45283019]
S264,,[0.97163121]
S265,,[0.55844156]
S266,,[0.55414013]
S267,,[0.6]
S268,,[0.56875]
S269,,[0.5625]
S270,,[0.49032258]
S271,,[0.51265823]
S272,,[0.52631579]
S273,,[0.51898734]
S274,,[0.4591195]
S275,,[0.61392405]
S276,,[0.46794872]
S277,,[0.40625]
S278,,[0.50955414]
