sid,pre accu,post accu
S226,,[0.58598726]
S227,,[0.68125]
S228,,[0.58666667]
S229,,[0.61006289]
S230,,[0.54375]
S231,,[0.64556962]
S232,,[0.55625]
S233,,[0.59375]
S234,,[0.83018868]
S235,,[0.66455696]
S236,,[0.69387755]
S237,,[0.72327044]
S238,,[0.51898734]
S239,,[0.68181818]
S240,,[0.98113208]
S241,,[0.5875]
S242,,[0.46875]
S243,,[0.625]
S244,,[0.6375]
S245,,[0.55345912]
S246,,[0.66666667]
S247,,[0.5125]
S248,,[0.51875]
S249,,[0.52866242]
S250,,[0.51824818]
S251,,[0.63522013]
S252,,[0.73125]
S253,,[0.6]
S254,,[0.66887417]
S255,,[0.4556962]
S256,,[0.64150943]
S257,,[0.49677419]
S258,,[0.71875]
S259,,[0.52531646]
S260,,[0.65625]
S261,,[0.39622642]
S262,,[0.70198675]
S263,,[0.44654088]
S264,,[0.97163121]
S265,,[0.51298701]
S266,,[0.55414013]
S267,,[0.5875]
S268,,[0.5375]
S269,,[0.58125]
S270,,[0.50967742]
S271,,[0.5]
S272,,[0.48026316]
S273,,[0.56329114]
S274,,[0.55974843]
S275,,[0.58227848]
S276,,[0.43589744]
S277,,[0.45625]
S278,,[0.46496815]
