sid,pre accu,post accu
A104V8NZIQFN2F,,[0.82389937]
A116ZI03NFKZP2,,[0.57692308]
A12YRP4B70IFU3,,[0.67721519]
A132MSWBBVTOES,,[0.76875]
A153HLAVH5FILS,,[0.73125]
A156I0UDVISMNE,,[0.7133758]
A171WYHYRYMYQZ,,[0.70625]
A197LCCJ6SC5RU,,[0.77358491]
A19TD2J8506A4Y,,[0.57692308]
A19WXHQSBB6P6O,,[0.60625]
A19YM9K2W233IM,,[0.775]
A1AZLJ3R5FQ9B7,,[0.61783439]
A1B4PKGXKL7UOH,,[0.54609929]
A1B7GQTH9YG04X,,[0.73125]
A1BG47GSHQ9WSU,,[0.75]
A1BS578UP5XCAR,,[0.57232704]
A1C2T79XTDHE39,,[0.71875]
A1CIEZNXXDSO6V,,[0.7625]
A1CR7O77ZW0QQU,,[0.8]
A1GNV8C2792XF,,[0.61875]
A1GSEK9J872N9R,,[0.65189873]
A1HA5WALONI2FD,,[0.81875]
A1HFPDHBLO6KZW,,[0.58125]
A1HP506HGINWSV,,[0.74375]
A1I8VAUT4V90YR,,[0.66666667]
A1J7N95EW8EGCX,,[0.7375]
A1J9OZZ1LDG8VN,,[0.5]
A1KFV732TWXROL,,[0.7]
A1KIL2V6SMJBGX,,[0.67088608]
A1L7B0F8PVW1D0,,[0.55625]
A1LKKR0ZJ9L1IP,,[0.55625]
A1LSFPPDGORPB0,,[0.66875]
A1M1E62KXCDNL0,,[0.59615385]
A1MJVTR0PCKBWW,,[0.66037736]
A1MT52IO9GBZ1M,,[0.4625]
A1P3HHEXWNLJMP,,[0.7125]
A1QAWECOJYKVO4,,[0.56329114]
A1QX1RYLCFXZJ9,,[0.70440252]
A1T429RLLFTG35,,[0.6625]
A1T4HSFG9NPJ23,,[0.65]
A1UKZRDH1T231M,,[0.66875]
A1V339VY5CNWLS,,[0.70253165]
A1VRBTDT3VJSIA,,[0.57861635]
A1W4IS5NDEFNFL,,[0.66875]
A1WSCND5HZZV5N,,[0.71875]
A1XE5G7H6AO5HH,,[0.61875]
A1XU9GFZAGFJ5B,,[0.76875]
A1XUZFDVKP95VC,,[0.66875]
A1YCGICA8XCNBH,,[0.63522013]
A1YXTSIV0YB8RW,,[0.55345912]
A1Z2QEEPKEK1X1,,[0.61875]
A1ZNMX8WJCDKQQ,,[0.7625]
A20KWU6IJJX5AT,,[0.79375]
A20VAAO3DYW5GL,,[0.49685535]
A2179410P3XBIQ,,[0.63125]
A21HUPW67XA7UJ,,[0.73125]
A21WXJDPT7I70M,,[0.74375]
A21ZK49H9LSSRY,,[0.70625]
A21ZNPDJNBKCWG,,[0.675]
A22CPS48MSR1OQ,,[0.8875]
A22DDO8NILSX6O,,[0.66875]
A22DVMN2Y3XHWA,,[0.6625]
A22WWSTT8TU7G1,,[0.65]
A22ZB2132UJB6Y,,[0.58125]
A22ZZCICZDCSTY,,[0.68152866]
A235ULDV4XUVDM,,[0.56875]
A24CG5BTB8KQ39,,[0.57861635]
A24FB6EEAEZKA4,,[0.7625]
A2531UD0IGT731,,[0.71875]
A25LHXY3SAOVBV,,[0.69375]
