sid,pre accu,post accu
S100,,[0.60416667 0.625      0.5        0.5       ]
S91,,[0.375      0.47916667 0.54166667 0.3125    ]
S92,,[0.97916667 0.97916667 0.97916667 0.97916667]
S93,,[0.52083333 0.47916667 0.52083333 0.45833333]
S94,,[0.4375     0.54166667 0.54166667 0.60416667]
S95,,[0.97916667 0.97916667 0.97916667 0.97916667]
S96,,[0.77083333 0.5        0.8125     0.72916667]
S97,,[0.47916667 0.47916667 0.58333333 0.64583333]
S98,,[0.95833333 0.875      0.95833333 0.9375    ]
S99,,[0.58333333 0.625      0.58333333 0.625     ]
