sid,pre accu,post accu
S100,,[0.64583333 0.64583333 0.45833333 0.4375    ]
S91,,[0.45833333 0.39583333 0.54166667 0.35416667]
S92,,[1.         1.         0.97916667 0.97916667]
S93,,[0.47916667 0.45833333 0.35416667 0.41666667]
S94,,[0.5        0.5625     0.54166667 0.54166667]
S95,,[1. 1. 1. 1.]
S96,,[0.75       0.54166667 0.75       0.72916667]
S97,,[0.5625     0.54166667 0.5625     0.64583333]
S98,,[0.9375     0.875      0.9375     0.91666667]
S99,,[0.60416667 0.6875     0.58333333 0.66666667]
