sid,pre accu,post accu
S100,,[0.64583333 0.64583333 0.5        0.52083333]
S91,,[0.35416667 0.52083333 0.4375     0.33333333]
S92,,[0.97916667 0.97916667 0.97916667 0.97916667]
S93,,[0.5        0.5        0.47916667 0.5       ]
S94,,[0.41666667 0.5625     0.52083333 0.625     ]
S95,,[0.97916667 0.97916667 1.         1.        ]
S96,,[0.77083333 0.5        0.79166667 0.72916667]
S97,,[0.47916667 0.47916667 0.64583333 0.60416667]
S98,,[0.95833333 0.875      0.9375     0.91666667]
S99,,[0.58333333 0.6875     0.58333333 0.625     ]
