id, varRNN, varRL
A2EOMP0EJUE36Q, -137.72770194870742, -109.74321183915553
A2GL2Y13IGLHLK, -122.4652298740071, -110.14936258401491
A2GVON0W6E874S, -136.83542407441723, -256.15682440455925
A2H0A9JR2ZDR24, -127.37415988612155, -140.3650476624463
A2HU1HGGYUO3X6, -145.68733853212177, -202.6678604777021
A2I14UHUQIH4L0, -119.27861129840485, -165.8984079092553
A2I3X8R5TE3REY, -143.02764184102185, -185.97308597889034
A2I43BDUPAM00C, -138.41234981714396, -164.09906192386262
A2INUUEUK5K065, -125.17782983366453, -110.92007083969081
A2JBNDG0U9IA6I, -113.97778688939636, -111.83560519866067
A2JD1QZEPKPD6L, -133.2689389193427, -122.30383177979031
A2JJAEQ8LHRWNV, -144.77843493254218, -136.59998643771297
A2K6QV9HRJ4V7B, -139.5934262163168, -111.34829096022428
A2KW17G25L25R8, -115.35206151791265, -111.95969013976766
A2LDVDDTFY3LQ9, -123.45660825786656, -118.82484801081259
A2LJTCHPRZLGS7, -151.83476416293306, -171.83015166508744
A2MF0OZ7Q0J4UP, -115.90819190681961, -132.4482104736924
A2O4TQTT57L48Q, -119.94892435014764, -146.9520423226739
A2P1M5MKZ3CK1I, -132.47305559169644, -116.48647862491612
A2P5UFOTXOR08T, -125.63585231549807, -120.97252703262514
A2P8V5SKYLL5I4, -130.1641624852046, -111.11880233222804
A2RYEP12UU4SL5, -130.2797726092818, -256.7507432515804
A2SEO53WD09OZP, -142.75328607554164, -171.18012379908564
A2V3P1XE33NYC3, -135.38801030065858, -238.36631251692313
A2VPCWI6X1QCDF, -134.393574359259, -169.48638838708328
A2WKY5KL3JXJEF, -127.78009356902925, -112.01254388923437
A2WSSRWT4ZBHK3, -127.35985285878235, -144.9233980659766
A2WTN1428D16MR, -138.53761575035293, -152.57343705342893
A2WTNZHRALOHX8, -122.80457361499289, -112.2753007508393
A2XU1TSQD45EB4, -119.45504528243258, -166.47737288523854
