id, varRNN, varRL
A352HXBR7NLX96, -86.11482427018915, -166.35059825922096
A35QZFRG4FKK3Z, -98.7879552185502, -204.09260889635493
A362RXUHDXF7EA, -107.04838235589156, -113.47279146809556
A36EDYMS6VYHW1, -104.7881982312106, -111.81030120683792
A36PRTZFECB76C, -97.27924934951184, -146.17140459088995
A36UNYMDBED99W, -98.85436425805705, -128.5743091057771
A371H3PQPR2Z8J, -100.05538664294804, -177.60226105809429
A377LTGWJKY2IW, -134.86956707871028, -173.12701576813618
A3793XPPZARPS3, -138.74777874899928, -103.95831956368158
A3B2YRXL26RPVH, -85.32196369616453, -131.3578104136458
A3B9QNYDDXGL9I, -111.97801450256955, -337.82032464738444
A3BBR5O4W6XHBV, -93.6245281962117, -115.4433778331694
A3BLT959N9AEEK, -104.42656641695687, -112.39071843387522
A3C2DKCZLI304P, -94.35363207239855, -89.02087890758959
A3C8JI69WPTKWH, -114.25561350375021, -178.78276062337548
A3CWEN6Y21V7TL, -113.64180027950695, -191.85549395276263
A3DDYGSM8CLJW, -117.42668821141113, -136.8976182273854
A3E65HYKUDT1D5, -102.73279729621946, -110.07896380106992
A3FJ3XMXO8UAJ0, -102.48465202067725, -224.788056905306
A3FOXS9UVYWKDP, -103.57575304996313, -133.14956685522444
A3G73IWKEPXRUW, -88.8769703522306, -111.36039154518578
A3GHYD28ZZ3IEN, -102.52817414987943, -111.15469309077992
A3GMRPF5MCQVGV, -117.4639189040319, -161.1886807193687
A3GP8FXH7J96UK, -89.70407351084926, -127.32767767550541
A3GRGGYSMH5PNI, -102.73716784255166, -112.03367288330884
A3HSONMX6LNZR4, -116.33332538127273, -228.12488885956887
A3I2PT6W0FP7BR, -105.02886907657584, -143.71335157755644
A3IIA92PUAI331, -96.06518547815128, -116.52693271135028
A3IU2E7QCWYEZI, -102.08598923267564, -182.574347688595
A3JAU7FJ0JJ1IU, -102.21510433321495, -161.18053452745704
A3JCWV0B4T0LW9, -103.56952191012482, -238.38440490604583
A3JDCVM1OXXOFG, -111.50721416981854, -194.01538187585044
A3JPWEQUCQNQDB, -91.44218258196982, -113.72704873675289
A3K5YBCBVBM3RY, -102.08097210901798, -159.7189486674725
A3KTXAY9ZXOGWH, -111.93715100848993, -138.71992512243236
A3KWYUV3VSNIZA, -116.6180530681209, -285.49160642069154
A3L8LSM7V7KX3T, -118.09917588431601, -218.93433489067118
A3LI98SL8OEDC0, -107.00412444984039, -107.56238937360888
A3MTNLK7KQ89WE, -102.28906368793123, -111.0062205835436
A3OHYXTHW11HS7, -89.93526624173093, -190.48786886741686
A3OX9C8S39U9HJ, -97.91363904043868, -105.74059170924036
A3PFU4042GIQLE, -101.93220855392603, -173.15741915726403
A3PTOOTI7ESD5W, -96.67937863589852, -111.22096127621042
A3QIG18VHBXBSZ, -89.08616378186085, -134.43250479198556
A3QQ2JW1N0Z49X, -84.55072237202657, -179.4135446616777
A3R1X7QCXV61JJ, -86.52623842498843, -107.45732970758866
A3R5P4URN7QKU8, -121.66920944326436, -111.17490025816606
A3R7L5UI9IEWGD, -101.49553356997639, -111.86175189765525
A3RK6823JUAI1C, -90.84615128935805, -110.14310271766242
A3SOJ9C6L2U7AQ, -99.10394260979797, -205.83996994478025
A3V5O8N34LPUSG, -101.77536337854032, -160.61332978298702
A3VO1VCYS30YGW, -102.13196565159983, -111.1446860737214
A5BCSSPC180AG, -89.14187786055811, -129.2102171709726
A5E2P5F1AXYZ1, -94.24853242703742, -139.19676526652538
A5GMIA9XD9KKZ, -101.4366261619348, -109.24273114144964
A5VBXI0L63405, -105.91996463537485, -114.82108862097624
A5ZNFLOZ9UVUO, -106.24410076369301, -137.33834244621468
A5ZZAWZSH0AMK, -102.84579258513827, -110.01648390830347
A6AU0NC2XUGW, -110.63946806636581, -114.44927210608738
A827A0PSD3R10, -115.28215424224204, -118.74207082976926
A8E99XNOTT390, -114.35009907433816, -172.25344660452484
A8X1YI90JPSGP, -88.12843317190142, -246.94694549353525
AA3ARQT2KLA04, -81.74869672039004, -111.36390421052825
AB3L4DBGHX7PG, -92.70519453997028, -145.70914660397784
ABF5ENVB19SC4, -99.8475087087458, -267.02340227938356
ACSS93E03ZUGX, -86.20687879612754, -138.57723198154227
AD1ILDUXZHASF, -85.65921898556884, -102.23963728366917
ADEI2XDEX4B7Q, -115.12526551253373, -171.50068041600537
ADL6HFLKUSQOZ, -88.1364187515988, -110.08762274387452
AF24RKK9OSJNX, -86.67325631630247, -110.67147207755268
AFERIASET17LW, -102.36694541900941, -132.88898905322347
AFNP1C7IWHEPZ, -93.20793199934775, -107.6129270566932
AFSI4GMXWKC2U, -89.88874345399043, -109.90649051396416
AGVDS502HYA33, -105.88672100751646, -111.01317258927453
AH4GIBPZ4N1VO, -97.12474317926744, -110.77216868289037
AHDWS7GSL9Q7C, -122.7475194630673, -141.94652604861574
AIZUOHKQT14OM, -100.3326397986103, -109.7506778226335
AJQGWGESKQT4Y, -103.00080647765081, -138.30536159745
AJTPDPN27UCUS, -119.3428306232901, -223.29448560907642
AK1PBMID4RD59, -126.09771383071799, -146.7601726717354
AK5LNLWKVISPI, -96.62246288240549, -121.27364403395048
ALQEVX2DSDWEQ, -119.49963645256463, -222.71718457307708
AM0R6CV53UZ2C, -108.07537077419035, -110.3205547482345
AM1EIZHV3K7F2, -95.21137402380828, -112.53181299583976
AM3HRLNKHP7QM, -110.7194187209409, -110.20171067082049
AMHVH9MFHO5DE, -77.11296751411497, -108.04774055359563
ANF1RX17L0KXB, -114.65046601610364, -112.21577843270235
AQX9MBXJO0NRV, -86.88294975657037, -183.1017505223997
AR2PFPOD88K62, -110.80875050178548, -110.62371144295525
AR5QVMHIITZSZ, -108.81372409620384, -195.23935831428562
ARI1EMAHUA9PO, -103.73721485859055, -140.0363461666384
AS4NIEQJWCG3M, -96.66924913209411, -111.20555700353187
ASL9DJYE4F92C, -112.01138089535398, -152.23955833842558
ATB61V8F7XVW4, -92.29243070860994, -111.20033564162298
ATHFMB8TXGNQD, -115.50753214228575, -109.86130427098595
AU3AMYVBJ9DQ2, -96.86478639406191, -110.0047072326034
AU9LQW279ZBNK, -88.37186312558013, -213.41498092451482
AUD7TLZZGCN7W, -111.13531146643746, -211.06263023796325
AV7OKGJ2PJO30, -104.72066535046551, -110.28893884017874
AVJ7MQZ6AQF5M, -116.56606013779628, -271.0228745684112
AVMRJOB0ZA7PB, -97.77737671098404, -134.54970523493716
AWKUOA7M4P8YI, -100.72561142950374, -114.9878801577781
AXOJ3M1TZ7ZWI, -103.407952416993, -191.94710165617036
AY7WPVKHVNBLG, -120.0527897217313, -141.82378854397356
AYDJVEDZ1Q3DW, -87.72367668084411, -94.9138344207984
AYN0TD4NTSBI3, -99.17992034808174, -118.51687141384105
AYRJKBYXBBMCJ, -87.93777290179573, -112.87878164454227
AYTH0E5PUXWX8, -89.03047908584831, -227.36441593560158
AZ8KL6F16ZS7G, -89.1726971880597, -110.35781666152675
AZDIKC4W8GZIJ, -105.83112455913549, -113.4613265226734
