id, varRNN, varRL
A2I43BDUPAM00C, -131.67304160267042, -164.09906192386262
A2INUUEUK5K065, -117.33518507918609, -110.92007083969081
A2J43FWL1Z0FV1, -119.71832719670971, -157.6014896039178
A2JD1QZEPKPD6L, -112.14066839345087, -122.30383177979031
A2JJ46H36C4R9, -145.10868475967206, -118.22028812973629
A2JJAEQ8LHRWNV, -131.59782660984862, -136.59998643771297
A2JMIAOV67CPHI, -127.43155527794197, -183.625883023604
A2K6QV9HRJ4V7B, -129.82100990712186, -111.34829096022428
A2KW17G25L25R8, -111.08263391873606, -111.95969013976766
A2LJTCHPRZLGS7, -147.7467182231223, -171.83015166508744
A2M9JNCHRKMCC4, -150.34972587512297, -152.21088401779903
A2MF0OZ7Q0J4UP, -115.40723231719556, -132.4482104736924
A2NMLTECRDWFN2, -103.84464124286947, -108.95652248002301
A2OLQUU01EOJLH, -136.76913844714318, -147.66659945627217
A2P22X4GQWQ8Z1, -115.69490206990322, -146.8416815233335
A2P5UFOTXOR08T, -108.16116564361094, -120.97252703262514
A2P8V5SKYLL5I4, -120.75936752796258, -111.11880233222804
A2QIX7DNN0DZY6, -117.12402970923328, -152.80973430179793
A2R1011DR8EXHQ, -102.37128783926133, -120.79269850422584
A2S6QOCFC3EAYH, -111.48445907100226, -137.32025344232864
A2SLEMDA17XTZ1, -131.77093109667018, -123.19036590048925
A2TV18A7NQF6I5, -131.06658026842658, -139.30841934184096
A2V3P1XE33NYC3, -140.72639738325773, -238.36631251692313
A2VGFS03KCCR1Q, -114.97301796441931, -121.88695196742121
A2VO8C41JJIQY9, -138.49781483561586, -261.6262923539127
A2VPCWI6X1QCDF, -119.47548915812504, -169.48638838708328
A2WSSRWT4ZBHK3, -123.88208946588583, -144.9233980659766
A2WTNZHRALOHX8, -115.31585182619413, -112.2753007508393
A2YCDNVHMPVFG6, -111.13373688770977, -114.23254709168596
A2YZVS6MBFQQPQ, -135.1649939243215, -181.1298273295907
A2Z75NJBZ46RE9, -129.16144059821912, -183.2188989399946
A2ZDJLY20J6678, -129.9360272622192, -111.0634388314971
A2ZIO0ZTIXOE9J, -142.7997448203979, -215.3269412749784
A2ZZ7GUR0MNWDC, -117.35685483981196, -138.02572771630997
A302KOFOYLD89A, -115.01111289840458, -145.6978135499651
A30GCTXJ17JC3I, -123.58214757833431, -112.18924267691628
A30H28F41UBJGK, -123.1954151552891, -112.89095100222147
A30VLIFQPJZ17P, -134.0234042820346, -128.17938047227653
A30Z3CWKO1B6R7, -113.99081225203336, -183.11876390375403
A318574M8Q965P, -124.98898101025765, -113.32285891988529
A327V746DXH6ID, -117.75432617102587, -128.1792972798298
A32LHQYJY0ELFS, -121.20454207589657, -123.20121500167572
A32W24TWSWXW, -103.23076157895959, -126.86585802274176
