id, varRNN, varRL
A2QCJ7Y5ONXD91, -421.4129614511032, -109.89346542023245
A2QIX7DNN0DZY6, -139.4093210357855, -152.80973430179793
A2QPMJ4GADLUW2, -161.37020896512286, -238.16117978869502
A2R1011DR8EXHQ, -117.91564128707334, -120.79269850422584
A2R1LWOGQJTGRL, -131.76929424488847, -109.71871937800903
A2RG00DYDHIS6Q, -519.3517542138025, -117.05635599411785
A2RLY2I4U06ETD, -138.97076000332214, -152.39265453943526
A2SNAXBDSA5P06, -119.09765927105755, -110.11698865274525
A2TV18A7NQF6I5, -149.72539427812302, -139.30841934184096
A2TXUNEHPTW3Z3, -141.69675978478125, -163.5506825363101
A2TZAXWOB3JMNV, -128.21922689480738, -153.11516406925026
A2UGIX703MMNQ6, -144.2153428533549, -133.6444062964609
A2V2DBS6NCSIQP, -142.10581468363986, -178.0933933511387
A2VN59CZEQ7P0R, -141.7336242611563, -169.09027300839708
A2VNE375MVLU8J, -144.44178394721828, -141.30720582907125
A2VO8C41JJIQY9, -141.62448638449519, -261.6262923539127
A2VSUCEXMNSUF5, -94.85727494635222, -109.20132938311698
A2WQPFE3ZGE5N8, -153.25781724655468, -192.9368518953676
A2ZEE0T533JG2X, -122.39314117189575, -122.16585891663412
A2ZGAH6NOSU2PO, -157.45469589228315, -181.6665420662006
A2ZOHYAWFY5TQI, -139.04713585529723, -111.07212060140724
A30GMGC1ADGYWB, -127.34554128984392, -141.89288242168823
A30J4IZCMCR31F, -142.5514569667641, -128.9869420793936
A30SW74YXUN4UK, -131.04849124815516, -109.35564582625425
A31PQA4EYWSQI4, -114.4554434600842, -105.02548716330845
A32156CGIMNLBM, -151.80646800594778, -111.78001982230131
A322SGIJC9EPN9, -143.3847038412805, -255.60414477691768
A345TDMHP3DQ3G, -148.17310133573196, -154.42250118081242
A34CPKFZXBX1PO, -143.77451160098903, -192.62185182961701
A34XR21XZ4ZPMB, -146.20052426973947, -113.79915366559628
A3503625JEYO1I, -155.9813749056434, -221.83958279888887
A363NKR14886XG, -161.88691647054884, -182.9666996686139
A36MQHIULG0E6C, -140.26221411329882, -109.14515433145908
A36YITYE70JBQQ, -137.63899476307824, -145.81624651868182
A37025YQUW9ACI, -661.8934066445212, -111.93295437098783
A376DD71XY793G, -138.10441891846133, -165.69255006040788
A376IFMV0UCZP2, -143.74594006869748, -110.43676422025969
A397NXIY82FXXD, -107.71899412562284, -107.90832247311673
A39K7LI5BVW4K8, -150.10618391072913, -183.45846616179642
A39MKVROUZ1UWR, -151.50443215245824, -180.48108495416403
A39Y2UOHEAD0DT, -142.86247342572162, -142.0649014812775
A3A4IN69KE5N7P, -135.8147742406903, -225.3778799276582
A3ACSVUU6YI92U, -138.8384320663049, -159.47887650952836
A3APMO8WXVH1V0, -141.32387240510502, -189.0300372891373
A3BZG57OMOXD4E, -134.35282873063082, -110.11498458358085
A3C99LYQMQISUF, -155.45279978797024, -241.72094950225775
A3CDWPBKYDDASL, -145.94596211327024, -113.16357536958766
A3DR9RNUCUM0HF, -157.1629097265827, -157.31079511473416
A3DUAHX5VT0ZMY, -127.01896843789405, -136.6604065986088
A3FH7YRKBEQ2LU, -137.27385025941794, -140.93271215317145
A3G5IPGLH1IIZN, -133.11567180442884, -157.62441574099634
A3GEXZD5FXGMHD, -132.84952780975618, -138.48398071699998
A3GUF18IX4RGJK, -128.5555629156443, -109.7160302936757
A3HGCI4HL815H, -154.88773622627298, -162.04441267403405
A3HHY0ZZ6PC2YW, -106.64588519425425, -110.49114649242087
A3IOPUZ29U29SA, -136.29754147022535, -110.50860045445899
A3IXWFXJC2YKU7, -146.4590486573228, -130.1372374064102
A3JGE5CQMB3MYN, -157.12912594976078, -121.5771307656834
A3KKY9HXZRRAIV, -155.94998699004742, -147.9875704780161
A3L2VS3998R77L, -156.13915150481398, -130.4114549909368
A3LMVIJG7ND5UN, -140.2962443780707, -140.5509762518495
A3LT1TCMEGY73D, -132.6568246393971, -110.70949571887678
A3M6YNC0RI36QY, -159.71098319601649, -111.47257436071604
A3MA5BJ4I2JAO2, -156.71860052178002, -197.95345947729817
A3MF22SGH75VO3, -125.21395544287085, -138.32394776681278
A3MKQ62CNO0MM8, -147.8938557990341, -156.5805131275328
A3MKXZZXAUHDFM, -143.45650148303918, -180.69194999908015
A3MLNAZCS0Y2QP, -133.969058335311, -293.32180359915725
A3N1B3W5PS6D5S, -128.69677935649918, -168.5650045894848
A3NI2W5HH47HP6, -146.64363198949556, -193.82377335787746
A3NM4Y7V4UEMM3, -131.36671136028514, -131.85248654311204
A3P1BYNYNVNMNA, -137.15554140792784, -109.65943761840994
A3QII655RKPN8L, -130.7999931055989, -147.60014217825028
A3S5XPHDMQ2ESR, -123.1621801343013, -100.95942122017694
A3SITQVLF6JA08, -144.49069556782425, -152.81229630883027
A3SSR32EZYJ8QD, -141.38132931713702, -170.63423604729192
A3STW7EL76T5YN, -113.82811929254906, -113.30462121344516
A3T9OPOX78GYUI, -138.73821560920888, -129.42321976051008
A3UJAEUA1BAK8O, -126.681335635762, -127.8855097144713
A3VUGE6RSDHBV0, -125.13713096025991, -112.36688350251652
A3XU8C72O6LCD, -139.36838225900863, -184.47454486027323
A4ZCS7YTJS0DF, -150.9761530137564, -195.97644208244637
A59L67EZKMC3V, -132.20192676192025, -108.76675115609727
A5L8F0YF1OVY8, -122.75392998784314, -110.39324076761018
A5M58F7N23SEE, -148.71341368480915, -113.99814106431234
A5TI9UQEPLNWI, -133.7567472882089, -129.0556035283717
A5XXFZT973KSF, -141.92328007800592, -181.5594085481697
