id, varRNN, varRL
A10KUKZO8X00FX, -116.05100001378557, -106.10266893393454
A11LSO6D7BMY99, -121.12937428225517, -154.94720457936234
A12GURH9VA1DSL, -141.4267326171118, -110.2000624459549
A12SGLXX6B9DKR, -125.81436106026692, -222.3153207465069
A131ASOEYX40WQ, -76.8439650396628, -74.2647701205667
A13324WUZPFTSU, -106.54135026827137, -111.0372264648453
A13FTIHWW9GE8X, -131.94205474882696, -126.02908262596571
A13RB1XEBC42IB, -108.29751265894772, -107.67970356225908
A13WYZ8AXD6ODX, -44.9375127241517, -107.76697745795246
A142WDKXKIGZ2J, -123.26450197182918, -147.18159073098258
A15NB4T70DJF4A, -118.30251587807567, -110.28593369106109
A15YUDP435G6GR, -106.78353450145927, -109.37301523439982
A17UGPL6SP30TI, -135.92506034842833, -108.23630776099546
A18SI8WCQO5Y7G, -117.17416665355596, -120.92592452276325
A19AVIOBMJJFR, -118.20629122567027, -112.25325940980575
A19JWJ0ACBROIQ, -121.97968875255538, -111.1265160735442
A1A8MBDIAQT43U, -116.98589844036344, -140.49710952558922
A1AWCWWNKROZB4, -122.3364473602271, -109.78475693908007
A1AZGIX6JKKXLJ, -151.7064387411222, -111.60788038204558
A1B14CS9DW7008, -120.49275695622157, -192.37364008115756
A1B3GZ82DXB3FC, -121.90348020961306, -166.42785219926378
A1B58D405N5JMG, -129.6070477250249, -105.92702592070673
A1BHS3P43IEM0C, -125.23759646418081, -110.0735832189609
A1C6FKYJT2GANX, -117.94206410989997, -120.66263180839115
A1COS8FJCDM53I, -126.48574936457067, -111.03648871739851
A1CQ0A0GDCNWQM, -110.32791438763546, -145.25751346028508
A1CU00SW7F9TMB, -139.4565951502608, -110.32688874297791
A1CWIZ7489ITS9, -123.3317912352535, -106.99909087321507
A1DAMLBQ646F3K, -111.93655552202894, -110.25070518071851
A1DHGKBQOKC8CC, -91.02266495261675, -125.70507029097357
A1E6CS5JV5MNGI, -120.00415597320891, -121.3738549559887
A1FXGW5C0H4L3T, -122.2651556952423, -110.80463992802764
A1G1K9Y2EXBWCC, -156.1317713842138, -116.03369530240838
A1G331HUXOSJAM, -84.51834443861952, -110.91827338875872
A1G399CGVV8MYK, -101.19147112607162, -119.58109011674355
A1GZCLBFBKWFEZ, -110.21982074304002, -136.94671123811946
A1HPHTOU79BT9H, -82.21424467953153, -70.32535029016798
A1HYU54H5V004N, -103.6803259258232, -200.1024787466586
A1HYX9RFPAO63W, -128.18058563512068, -110.57909940057661
A1IFIK8J49WBER, -121.19763020113882, -220.14764821537545
A1JSVBR3BE3FJP, -101.4360802305043, -104.84108800786056
A1JX9ROLDPIVTX, -122.45359961884874, -169.38376542901327
A1K21SF4UU9I89, -97.39076267160037, -107.92130334780983
A1K93WBH35CIAZ, -84.88182840611445, -89.48275996367491
A1KUHOL3DB3ON, -124.71455420112174, -111.03896873108147
A1MBOVL1252O51, -138.5278662886643, -110.78401643107725
A1MJ82C7YG7W89, -120.53569269384947, -116.76843303709568
A1MK9E61C7IV5Q, -130.54350262069303, -110.13322562829222
A1MLWVH0IE3HJ1, -105.95854642646275, -109.02885250376833
A1MOK8UVLG7FJK, -114.31175915081032, -174.91593248865385
