id, varRNN, varRL
A2EN2JB0M007A6, -126.14968327221214, -110.01584812589924
A2FAJQUVSEXZRN, -127.55147024572923, -154.16078710235408
A2FN1RVZKLEV0U, -143.12091643047776, -118.8153316655214
A2FS1WANWKDNDR, -118.85109792732952, -108.9120774823965
A2GALIYUWAIPNV, -124.82101040784737, -117.29597893612919
A2GCBL4AZI88Y4, -123.88412584155363, -110.00886059529259
A2GXLM74C7BDI8, -113.2524002662081, -143.27919797557465
A2HJDLSU95MH8Q, -127.29170864589847, -180.34548313793934
A2HRAAY4QRTM7S, -138.02904696989862, -111.05189172586967
A2JBI6GEDB1856, -127.94476891406018, -110.09929574599818
A2K6Z7C7Z6VTBF, -166.58241988507982, -88.28949869024103
A2KQFLUT7652DA, -138.60710328858474, -114.71159350580554
A2L26DMSVUEDP6, -133.26196258817177, -184.89139785919457
A2LO8K013TX9FA, -128.801818759065, -278.228748173578
A2LOLCBOJZ80DD, -127.80691935503397, -121.73955848209596
A2MYP4G1RB2X2P, -118.6671650191813, -107.35246968283161
A2P22X4GQWQ8Z1, -115.08952647803784, -146.8416815233335
A2PE83MK76CRMI, -136.1389555840594, -116.74952666568922
A2QAJ9ZTN8YY89, -144.03066306698085, -233.71483551766218
A2QCJ7Y5ONXD91, -821.1664509889741, -109.89346542023245
A2QPMJ4GADLUW2, -132.10028530636475, -238.16117978869502
A2R1011DR8EXHQ, -108.18007924931182, -120.79269850422584
A2R1LWOGQJTGRL, -88.89066411593926, -109.71871937800903
A2R1YTFK72WMET, -113.64923024846112, -106.88008513737346
A2REKFNIBY9O9K, -129.16034000264827, -110.82857404035045
A2RG00DYDHIS6Q, -864.327445597362, -117.05635599411785
A2S6QOCFC3EAYH, -114.57010398276486, -137.32025344232864
A2SIHWBR1S6TGF, -132.84222931122224, -111.12973164668597
A2SNAXBDSA5P06, -127.2933057222127, -110.11698865274525
A2TV18A7NQF6I5, -134.51552222879243, -139.30841934184096
A2TXUNEHPTW3Z3, -126.55677898224928, -163.5506825363101
A2V7UNVBF8SQAK, -905.2577158615748, -111.93295449628407
A2VN59CZEQ7P0R, -123.80043405843796, -169.09027300839708
A2VNE375MVLU8J, -125.85911208270181, -141.30720582907125
A2W02ACKYETLOA, -123.00022112797849, -113.15598919278632
A2WH1XDJ91OSFA, -137.59936075573714, -176.51599615924562
A2YNLDUCO22THM, -135.4159429893019, -110.88312301202134
A2YUEEOJT5NQXV, -132.39216750888542, -194.4704884203262
