sid,pre accu,post accu
S100,,[0.54166667 0.70833333 0.60416667 0.6875    ]
S91,,[0.72916667 0.79166667 0.66666667 0.6875    ]
S92,,[0.79166667 0.79166667 0.83333333 0.95833333]
S93,,[0.70833333 0.85416667 0.52083333 0.91666667]
S94,,[0.85416667 0.83333333 0.8125     0.875     ]
S95,,[0.85416667 0.83333333 0.8125     0.9375    ]
S96,,[0.83333333 0.9375     0.83333333 0.95833333]
S97,,[0.72916667 0.79166667 0.875      0.875     ]
S98,,[0.85416667 0.83333333 0.8125     0.9375    ]
S99,,[0.70833333 0.89583333 0.79166667 0.75      ]
