sid,pre accu,post accu
A10KUKZO8X00FX,,[0.47402597]
A11LSO6D7BMY99,,[0.6163522]
A12GURH9VA1DSL,,[0.62893082]
A12SGLXX6B9DKR,,[0.56875]
A131ASOEYX40WQ,,[0.46226415]
A13324WUZPFTSU,,[0.67924528]
A13FTIHWW9GE8X,,[0.67924528]
A13RB1XEBC42IB,,[0.54193548]
A13WYZ8AXD6ODX,,[0.93081761]
A142WDKXKIGZ2J,,[0.54716981]
A15NB4T70DJF4A,,[0.50943396]
A15YUDP435G6GR,,[0.59235669]
A17UGPL6SP30TI,,[0.67307692]
A18SI8WCQO5Y7G,,[0.61006289]
A19AVIOBMJJFR,,[0.5125]
A19JWJ0ACBROIQ,,[0.4625]
A1A8MBDIAQT43U,,[0.53797468]
A1AWCWWNKROZB4,,[0.48734177]
A1AZGIX6JKKXLJ,,[0.53125]
A1B14CS9DW7008,,[0.56962025]
A1B3GZ82DXB3FC,,[0.52866242]
A1B58D405N5JMG,,[0.52287582]
A1BHS3P43IEM0C,,[0.48734177]
A1C6FKYJT2GANX,,[0.53125]
A1COS8FJCDM53I,,[0.62025316]
A1CQ0A0GDCNWQM,,[0.55625]
A1CU00SW7F9TMB,,[0.67924528]
A1CWIZ7489ITS9,,[0.73333333]
A1DAMLBQ646F3K,,[0.48427673]
A1DHGKBQOKC8CC,,[0.53459119]
A1E6CS5JV5MNGI,,[0.5375]
A1FXGW5C0H4L3T,,[0.53125]
A1G1K9Y2EXBWCC,,[0.71518987]
A1G331HUXOSJAM,,[0.79874214]
A1G399CGVV8MYK,,[0.52830189]
A1GZCLBFBKWFEZ,,[0.55625]
A1HPHTOU79BT9H,,[0.5049505]
A1HYU54H5V004N,,[0.59375]
A1HYX9RFPAO63W,,[0.46875]
A1IFIK8J49WBER,,[0.55]
A1JSVBR3BE3FJP,,[0.58169935]
A1JX9ROLDPIVTX,,[0.53125]
A1K21SF4UU9I89,,[0.61688312]
A1K93WBH35CIAZ,,[0.58139535]
A1KUHOL3DB3ON,,[0.53125]
A1MBOVL1252O51,,[0.46875]
A1MJ82C7YG7W89,,[0.53459119]
A1MK9E61C7IV5Q,,[0.42767296]
A1MLWVH0IE3HJ1,,[0.57961783]
A1MOK8UVLG7FJK,,[0.58125]
A1MYJP0JHMTTHV,,[0.55102041]
A1N1N35Z156GTY,,[0.73125]
A1NT5BBN005ZNJ,,[0.70253165]
A1Q2Y5NFN4VVGT,,[0.725]
A1QA71PIMNZWYD,,[0.49044586]
A1QECZB49T1H3K,,[0.58227848]
A1QVRDWVOPLMTS,,[0.52531646]
A1RZQMVQ8FSNOS,,[0.65408805]
A1S8AGMAWK2SZN,,[0.45]
A1SX3P1H4IWKFQ,,[0.85517241]
A1TKDVMKM4VWQ8,,[0.61006289]
A1TSST60BO5K52,,[0.50769231]
A1U69QDM8UIXZ5,,[0.6125]
A1UJ2M1AKWMNLC,,[0.60759494]
A1ULX8TTW7ZFV7,,[0.46875]
A1UY31PXAQRQ5G,,[0.59375]
A1VCX33RL5OFNY,,[0.77707006]
A1VHYLBRF21ZFB,,[0.60526316]
A1W1QA5KGVZBLC,,[0.5375]
A1WBUS5PV9PAGR,,[0.89808917]
A1XWKA72Z23TGA,,[0.51572327]
A1YGJPSS0T3O6J,,[0.4875]
A1YK7OG66BQXVX,,[0.47761194]
A1YQ54ZCCS1G1C,,[0.525]
A1ZTWWYWQWT7NJ,,[0.5125]
A201524B1GJWBO,,[0.52348993]
A20VSS4MA17WZ6,,[0.6125]
A2259HGMTESQVX,,[0.4625]
A237TMG0AIG9PX,,[0.53459119]
A24KZEEOBETVFU,,[0.80625]
A24Y2BHD6TDX4Z,,[0.5]
A2509PSPWX47EP,,[0.56875]
A2545UHAWSKDVH,,[0.52413793]
A25EK5Q3R4ZHE8,,[0.45]
A25Q1B6EXDAIO4,,[0.86538462]
A261ZPN1DBO1GT,,[0.64516129]
A26U302WESU9UH,,[0.5]
A27EAZSYEVYSLO,,[0.59872611]
A27KDTUI0H1KJV,,[0.54375]
A27PP69MUCWV0J,,[0.50632911]
A27VDYB5VONES2,,[0.4591195]
A28JXDDPMW8IK0,,[0.45]
A2916ZYJKILPU9,,[0.4609375]
A29PKMLH38N148,,[0.57333333]
A2AE610UE18R8G,,[0.88679245]
A2AJA3UXBCKD9X,,[0.65822785]
A2ATG240M7SGN7,,[0.65]
A2B3Z92VTSGCD4,,[0.47169811]
A2C3NX6FY216V5,,[0.65771812]
A2C9NR5DY668JU,,[0.54487179]
A2CVQU44JRXCKU,,[0.80503145]
A2DZV5E6PH5NC4,,[0.575]
A2FN1RVZKLEV0U,,[0.72151899]
A2FOZBO97WR4RY,,[0.60509554]
A2FS1WANWKDNDR,,[0.50318471]
A2GCBL4AZI88Y4,,[0.39622642]
A2GXLM74C7BDI8,,[0.55769231]
A2HRAAY4QRTM7S,,[0.625]
A2IAI2N9IKLCTT,,[0.70440252]
A2IUAIVTQ1DSCR,,[0.5875]
A2IW4MN2YG5EUQ,,[0.625]
A2JBI6GEDB1856,,[0.81761006]
A2JZ7JQ4JN1YMJ,,[0.7721519]
A2K6Z7C7Z6VTBF,,[0.73228346]
A2KQFLUT7652DA,,[0.55625]
A2LOLCBOJZ80DD,,[0.55921053]
A2MYP4G1RB2X2P,,[0.72258065]
A2N1WFVUYXM1F8,,[0.55625]
A2NCWQFEB8XW22,,[0.66666667]
A2OPVCG9M8CER1,,[0.55345912]
A2P7KN8RWT4MHY,,[0.63815789]
A2PE83MK76CRMI,,[0.4875]
