sid,pre accu,post accu
A10KUKZO8X00FX,,[0.4025974]
A11LSO6D7BMY99,,[0.47798742]
A12GURH9VA1DSL,,[0.40251572]
A12SGLXX6B9DKR,,[0.49375]
A131ASOEYX40WQ,,[0.47169811]
A13324WUZPFTSU,,[0.5408805]
A13FTIHWW9GE8X,,[0.33962264]
A13RB1XEBC42IB,,[0.48387097]
A13WYZ8AXD6ODX,,[0.88050314]
A142WDKXKIGZ2J,,[0.55345912]
A15NB4T70DJF4A,,[0.46540881]
A15YUDP435G6GR,,[0.59235669]
A17UGPL6SP30TI,,[0.53846154]
A18SI8WCQO5Y7G,,[0.53459119]
A19AVIOBMJJFR,,[0.48125]
A19JWJ0ACBROIQ,,[0.4625]
A1A8MBDIAQT43U,,[0.47468354]
A1AWCWWNKROZB4,,[0.49367089]
A1AZGIX6JKKXLJ,,[0.475]
A1B14CS9DW7008,,[0.58227848]
A1B3GZ82DXB3FC,,[0.51592357]
A1B58D405N5JMG,,[0.47712418]
A1BHS3P43IEM0C,,[0.4556962]
A1C6FKYJT2GANX,,[0.55625]
A1COS8FJCDM53I,,[0.49367089]
A1CQ0A0GDCNWQM,,[0.5125]
A1CU00SW7F9TMB,,[0.49056604]
A1CWIZ7489ITS9,,[0.49333333]
A1DAMLBQ646F3K,,[0.49056604]
A1DHGKBQOKC8CC,,[0.48427673]
A1E6CS5JV5MNGI,,[0.49375]
A1FXGW5C0H4L3T,,[0.49375]
A1G1K9Y2EXBWCC,,[0.49367089]
A1G331HUXOSJAM,,[0.64779874]
A1G399CGVV8MYK,,[0.48427673]
A1GZCLBFBKWFEZ,,[0.4875]
A1HPHTOU79BT9H,,[0.46534653]
A1HYU54H5V004N,,[0.525]
A1HYX9RFPAO63W,,[0.31875]
A1IFIK8J49WBER,,[0.5375]
A1JSVBR3BE3FJP,,[0.49019608]
A1JX9ROLDPIVTX,,[0.5125]
A1K21SF4UU9I89,,[0.5974026]
A1K93WBH35CIAZ,,[0.59689922]
A1KUHOL3DB3ON,,[0.50625]
A1MBOVL1252O51,,[0.5125]
A1MJ82C7YG7W89,,[0.52201258]
A1MK9E61C7IV5Q,,[0.41509434]
A1MLWVH0IE3HJ1,,[0.54140127]
A1MOK8UVLG7FJK,,[0.6125]
A1MYJP0JHMTTHV,,[0.47619048]
A1N1N35Z156GTY,,[0.54375]
A1NT5BBN005ZNJ,,[0.4556962]
A1Q2Y5NFN4VVGT,,[0.7125]
A1QA71PIMNZWYD,,[0.46496815]
A1QECZB49T1H3K,,[0.56329114]
A1QVRDWVOPLMTS,,[0.56329114]
A1RZQMVQ8FSNOS,,[0.58490566]
A1S8AGMAWK2SZN,,[0.46875]
A1SX3P1H4IWKFQ,,[0.8137931]
A1TKDVMKM4VWQ8,,[0.49685535]
A1TSST60BO5K52,,[0.42307692]
A1U69QDM8UIXZ5,,[0.49375]
A1UJ2M1AKWMNLC,,[0.36708861]
A1ULX8TTW7ZFV7,,[0.5375]
A1UY31PXAQRQ5G,,[0.56875]
A1VCX33RL5OFNY,,[0.77070064]
A1VHYLBRF21ZFB,,[0.46052632]
A1W1QA5KGVZBLC,,[0.5625]
A1WBUS5PV9PAGR,,[0.51592357]
A1XWKA72Z23TGA,,[0.53459119]
A1YGJPSS0T3O6J,,[0.41875]
A1YK7OG66BQXVX,,[0.42537313]
A1YQ54ZCCS1G1C,,[0.40625]
A1ZTWWYWQWT7NJ,,[0.5375]
A201524B1GJWBO,,[0.53691275]
A20VSS4MA17WZ6,,[0.4875]
A2259HGMTESQVX,,[0.53125]
A237TMG0AIG9PX,,[0.53459119]
A24KZEEOBETVFU,,[0.45]
A24Y2BHD6TDX4Z,,[0.49375]
A2509PSPWX47EP,,[0.45625]
A2545UHAWSKDVH,,[0.46206897]
A25EK5Q3R4ZHE8,,[0.48125]
A25Q1B6EXDAIO4,,[0.77564103]
A261ZPN1DBO1GT,,[0.52903226]
A26U302WESU9UH,,[0.53164557]
A27EAZSYEVYSLO,,[0.40127389]
A27KDTUI0H1KJV,,[0.46875]
A27PP69MUCWV0J,,[0.52531646]
A27VDYB5VONES2,,[0.52830189]
A28JXDDPMW8IK0,,[0.4875]
A2916ZYJKILPU9,,[0.5234375]
A29PKMLH38N148,,[0.49333333]
A2AE610UE18R8G,,[0.51572327]
A2AJA3UXBCKD9X,,[0.39240506]
A2ATG240M7SGN7,,[0.575]
A2B3Z92VTSGCD4,,[0.54716981]
A2C3NX6FY216V5,,[0.60402685]
A2C9NR5DY668JU,,[0.46153846]
A2CVQU44JRXCKU,,[0.74213836]
A2DZV5E6PH5NC4,,[0.53125]
A2FN1RVZKLEV0U,,[0.44936709]
A2FOZBO97WR4RY,,[0.57324841]
A2FS1WANWKDNDR,,[0.5477707]
A2GCBL4AZI88Y4,,[0.44025157]
A2GXLM74C7BDI8,,[0.47435897]
A2HRAAY4QRTM7S,,[0.4375]
A2IAI2N9IKLCTT,,[0.66666667]
A2IUAIVTQ1DSCR,,[0.575]
A2IW4MN2YG5EUQ,,[0.425]
A2JBI6GEDB1856,,[0.52201258]
A2JZ7JQ4JN1YMJ,,[0.41772152]
A2K6Z7C7Z6VTBF,,[0.44094488]
A2KQFLUT7652DA,,[0.4875]
A2LOLCBOJZ80DD,,[0.45394737]
A2MYP4G1RB2X2P,,[0.50322581]
A2N1WFVUYXM1F8,,[0.5625]
A2NCWQFEB8XW22,,[0.35220126]
A2OPVCG9M8CER1,,[0.51572327]
A2P7KN8RWT4MHY,,[0.58552632]
A2PE83MK76CRMI,,[0.48125]
A2QAJ9ZTN8YY89,,[0.49375]
A2QCJ7Y5ONXD91,,[0.16455696]
A2QPMJ4GADLUW2,,[0.49056604]
A2R1YTFK72WMET,,[0.53246753]
A2REKFNIBY9O9K,,[0.425]
A2RG00DYDHIS6Q,,[0.25316456]
A2SAIKFIAV81P5,,[0.60759494]
A2SIHWBR1S6TGF,,[0.44303797]
A2SNAXBDSA5P06,,[0.54487179]
A2TXUNEHPTW3Z3,,[0.475]
A2TZAKMALWU021,,[0.53125]
A2TZAXWOB3JMNV,,[0.55128205]
A2V2PDSCDL2E8N,,[0.7875]
A2V7UNVBF8SQAK,,[0.2625]
A2VN59CZEQ7P0R,,[0.58490566]
A2VSUCEXMNSUF5,,[0.80254777]
A2W02ACKYETLOA,,[0.5]
A2WBQOFHROA9OS,,[0.5125]
A2XNMAZ318NXYC,,[0.46875]
A2XWXL9TSRRALZ,,[0.5125]
A2XYIKRQ0RWBJQ,,[0.49681529]
A2Y9O62M75TPM6,,[0.50318471]
A2YNLDUCO22THM,,[0.44375]
A2YO1U4FV1N5MN,,[0.50625]
A2YUEEOJT5NQXV,,[0.525]
A30J4IZCMCR31F,,[0.52866242]
A30SW74YXUN4UK,,[0.53164557]
A313HIIUB9GB9T,,[0.47798742]
A31F4C4IVX5PFT,,[0.64]
A31IIDT1S31E25,,[0.57861635]
A31PQA4EYWSQI4,,[0.61184211]
A32156CGIMNLBM,,[0.4375]
A322SGIJC9EPN9,,[0.53459119]
A33UTM8NL7S0D6,,[0.43708609]
A345TDMHP3DQ3G,,[0.49375]
A34CPKFZXBX1PO,,[0.49375]
A34SIGOLUGKIHJ,,[0.5875]
A34XR21XZ4ZPMB,,[0.50943396]
A3503625JEYO1I,,[0.425]
A36MQHIULG0E6C,,[0.57961783]
A36RRKY24M6NL8,,[0.51592357]
A36YITYE70JBQQ,,[0.54375]
A37025YQUW9ACI,,[0.2625]
A376IFMV0UCZP2,,[0.47741935]
A38RC4GG8KLJI7,,[0.55063291]
A397NXIY82FXXD,,[0.71612903]
A399A8PB6ITVAG,,[0.46875]
A39Y2UOHEAD0DT,,[0.54375]
A3AWZ91R5O1U08,,[0.62264151]
A3BJUCREI3NF2N,,[0.19375]
A3BK3FRTQDW1S,,[0.61006289]
A3BLT959N9AEEK,,[0.46875]
A3BZG57OMOXD4E,,[0.45283019]
A3CMN3K5YO642M,,[0.48630137]
A3DR9RNUCUM0HF,,[0.42767296]
A3E65HYKUDT1D5,,[0.52564103]
A3EGL1YQL1KIQO,,[0.52201258]
A3GEXZD5FXGMHD,,[0.60509554]
A3I4Q8EW2ZLXSU,,[0.39375]
A3IIA92PUAI331,,[0.46875]
A3IOPUZ29U29SA,,[0.44303797]
A3J2DV36CJYSXQ,,[0.49375]
A3K1PM4DQVQ5PY,,[0.54304636]
A3KJHBYLVDBQVF,,[0.44516129]
A3KKY9HXZRRAIV,,[0.5]
A3L1E2BDYZGGY5,,[0.54193548]
A3L2CJTA12YOHG,,[0.5125]
A3L8LSM7V7KX3T,,[0.5375]
A3LC8JT9NKNKN,,[0.53125]
A3LO0YSRBT616U,,[0.51875]
A3MA5BJ4I2JAO2,,[0.44654088]
A3N5RLYH05PY8L,,[0.6375]
A3N62A1YVDMKS5,,[0.4966443]
A3NAEEY1J3T56D,,[0.42675159]
A3NQXTG2PLSHSV,,[0.4591195]
A3O9J3V0K06IP2,,[0.55483871]
A3ON3DL1CKGN4E,,[0.45625]
A3PWRZ67TPKZPU,,[0.56875]
A3R4ZSD6YI7B7P,,[0.475]
A3R818WN41K12K,,[0.49056604]
A3R96PU1Q81J82,,[0.36875]
A3REGSAW2MEXUE,,[0.55345912]
A3RQ6SG91VBOF8,,[0.40251572]
A3RZAUNCBSSMK4,,[0.27922078]
A3S51CYI47OM6K,,[0.49685535]
A3S5XPHDMQ2ESR,,[0.54794521]
A3STW7EL76T5YN,,[0.62420382]
A3UG24UP4WQP39,,[0.5625]
A3UYF2OT5REMG0,,[0.59235669]
A3V5O8N34LPUSG,,[0.5]
A3VPD34C23PQTQ,,[0.5033557]
A40AORVZ0PLJH,,[0.5408805]
A47UGZ5QR0VV9,,[0.58947368]
A5L8F0YF1OVY8,,[0.42767296]
A5LBQCECTTYXZ,,[0.56329114]
A5NRU6MXE2ZCC,,[0.86363636]
A5VBXI0L63405,,[0.50943396]
A5ZZAWZSH0AMK,,[0.59493671]
A7O6BHXX3BW97,,[0.5]
A8EPYZKX470Z2,,[0.44375]
A8JKAE3S49ZB,,[0.61146497]
A9EQ4FWCUQVBL,,[0.52201258]
A9XRCLB9YQA31,,[0.22292994]
