sid,pre accu,post accu,,
,,,,
S100,,[0.609375],,0.609375
,,,,
S91,,[0.46354167],,0.46354167
,,,,
S92,,[0.99479167],,0.99479167
,,,,
S93,,[0.640625],,0.640625
,,,,
S94,,[0.47916667],,0.47916667
,,,,
S95,,[1.],,1
,,,,
S96,,[0.71354167],,0.71354167
,,,,
S97,,[0.52604167],,0.52604167
,,,,
S98,,[0.90625],,0.90625
,,,,
S99,,[0.546875],,0.546875
,,,,
,,,,0.688020835
