id, varRNN, varRL
AAW3ZDECLGIMV, -112.09061098155775, -138.8951412165929
AB8PO6YYQK3YH, -118.24692699869851, -142.36220590303546
AB9UVOKF0TQXB, -92.54970199235058, -111.51237685399013
ACBZKZ1EUIO13, -113.54169311339378, -107.01796439232737
ADU7XJYUJLGNA, -119.66214405332946, -168.44368779165816
AET7NEH3VZ0V9, -127.72769689294722, -124.13628949245411
AEUTD1DUJTF2I, -144.63193362636892, -107.50717094311374
AF1R0RDMKDNJX, -113.10771928120712, -311.67153415845587
AFE1GH96UN330, -727.8094511155375, -112.57172841065825
AH4KZU52G2WCN, -112.35105140091584, -148.89422498006812
AHEV3HZNQPO5S, -110.61624153456431, -148.959280442717
AHIEURVG73I4V, -133.61898230094482, -111.1081465973541
AIS4X2NYY3V1T, -106.96708406322848, -141.56300543592442
AJ5P0SBP4GFY1, -114.88295452314644, -114.12764654686224
AJE5OG666CBAC, -124.11950108348546, -109.4995242135482
AJTLLYV8O5FQU, -105.37607802748944, -117.88040608546244
AKJAMVEVMQPHS, -111.57755205318075, -139.72968655470686
AKKRC4KZTELS, -115.54633620520262, -105.37170911781942
AKMOBFEEKW378, -112.40028199524849, -129.27329468537184
AKMQH2MGTUWO9, -71.24613102726197, -108.72834684997244
AKQAI78JTXXC9, -87.69388668565192, -144.59972311134538
AL9EM0WI8GA3P, -151.4830490574449, -111.60706279340758
ALDQRWYZ8KQ9A, -107.6682531256223, -327.2225615259159
ALRRK4B0VPPQ2, -106.06421841144011, -187.74978809719295
AMZW35GXJEF7U, -96.89778812654083, -111.65569043294617
ANO8YBLKJIO1E, -133.3004211271593, -104.22770578843132
APHLO6ZGGX63T, -124.62204859131866, -110.75889679308344
APP89UTQL2CHZ, -134.92472083162124, -110.50736923554099
APW4V8CE0TX6O, -108.52097070172444, -139.94277716529064
AQM8U9T3H4P68, -143.9994969438781, -106.86137529933646
ARDYDFF4T0YYT, -653.1804647469496, -98.38508391504323
AS1KP4SMNONQC, -155.86732202607857, -119.95808830412734
AS56NGGEVTZIX, -112.64178340505569, -131.3501325875965
AS70QWROQLXKE, -122.09047200683102, -106.63110110275153
ASC6X59B0MBBD, -127.19960433454492, -108.979509691854
ATJVY9O4CY5EX, -131.7676963331928, -218.95512840089572
AUFMG49X8NO0N, -115.45231593368354, -111.64992038434254
AUS6Y1VBX9YLO, -112.55629804671224, -183.54463952437263
AV8GCOTWEB6MP, -125.87242448200922, -106.99937950687139
AVASQBFN6J692, -109.33726424132558, -108.12368252601301
AWP6CD7XCNSSU, -71.45708226101894, -109.77186470338955
AWYJAKECMVVUX, -135.7802613503256, -128.91226673118334
AXD66TU2VX36C, -127.01857210475707, -110.83189485153642
AYEK5GQEE3STW, -128.67591877040527, -135.32400966508575
AZ9VGP5R8E9QB, -120.77517741525388, -110.13509465868188
AZHXFE6BIUJNV, -112.3478698160181, -115.26763805726054
