id, varRNN, varRL
A10KUKZO8X00FX, -107.08505364006074, -106.10266893393454
A11LSO6D7BMY99, -112.01006518012659, -154.94720457936234
A12GURH9VA1DSL, -122.26384288787119, -110.2000624459549
A12SGLXX6B9DKR, -112.0647445256018, -222.3153207465069
A131ASOEYX40WQ, -73.72019558026632, -74.2647701205667
A13324WUZPFTSU, -99.20743752219056, -111.0372264648453
A13FTIHWW9GE8X, -145.4955248268145, -126.02908262596571
A13RB1XEBC42IB, -102.44404348927692, -107.67970356225908
A13WYZ8AXD6ODX, -43.78672834939815, -107.76697745795246
A142WDKXKIGZ2J, -112.6431131583774, -147.18159073098258
A15NB4T70DJF4A, -115.33276713179994, -110.28593369106109
A15YUDP435G6GR, -103.2727805274436, -109.37301523439982
A17UGPL6SP30TI, -117.96804585373252, -108.23630776099546
A18SI8WCQO5Y7G, -108.90582995336813, -120.92592452276325
A19AVIOBMJJFR, -108.14123392178112, -112.25325940980575
A19JWJ0ACBROIQ, -108.72269957066871, -111.1265160735442
A1A8MBDIAQT43U, -109.8319276088065, -140.49710952558922
A1AWCWWNKROZB4, -113.4533422716663, -109.78475693908007
A1AZGIX6JKKXLJ, -160.75234099702055, -111.60788038204558
A1B14CS9DW7008, -109.13930877128172, -192.37364008115756
A1B3GZ82DXB3FC, -104.50437733209351, -166.42785219926378
A1B58D405N5JMG, -102.78554892763407, -105.92702592070673
A1BHS3P43IEM0C, -110.48552724356257, -110.0735832189609
A1C6FKYJT2GANX, -108.24313869893808, -120.66263180839115
A1COS8FJCDM53I, -108.54580144051823, -111.03648871739851
A1CQ0A0GDCNWQM, -101.4021405252611, -145.25751346028508
A1CU00SW7F9TMB, -111.11233077946571, -110.32688874297791
A1CWIZ7489ITS9, -108.94383499604602, -106.99909087321507
A1DAMLBQ646F3K, -104.51623900032594, -110.25070518071851
A1DHGKBQOKC8CC, -87.08015579219547, -125.70507029097357
A1E6CS5JV5MNGI, -105.76643030543445, -121.3738549559887
A1FXGW5C0H4L3T, -107.43301029122198, -110.80463992802764
A1G1K9Y2EXBWCC, -117.86431321595396, -116.03369530240838
A1G331HUXOSJAM, -84.49736913605997, -110.91827338875872
A1G399CGVV8MYK, -100.41533176925621, -119.58109011674355
A1GZCLBFBKWFEZ, -109.25820336225479, -136.94671123811946
A1HPHTOU79BT9H, -71.86191728420712, -70.32535029016798
A1HYU54H5V004N, -100.9284276440994, -200.1024787466586
A1HYX9RFPAO63W, -120.03567794655534, -110.57909940057661
A1IFIK8J49WBER, -109.08611036483816, -220.14764821537545
