sid,post accu,
A3B2YRXL26RPVH,[0.6163522],0.6163522
A3B9QNYDDXGL9I,[0.55],0.55
A3BBR5O4W6XHBV,[0.49056604],0.49056604
A3BLT959N9AEEK,[0.5125],0.5125
A3C2DKCZLI304P,[0.39370079],0.39370079
A3C8JI69WPTKWH,[0.45],0.45
A3CWEN6Y21V7TL,[0.46202532],0.46202532
A3DDYGSM8CLJW,[0.63291139],0.63291139
A3E65HYKUDT1D5,[0.52564103],0.52564103
A3FJ3XMXO8UAJ0,[0.54716981],0.54716981
A3FOXS9UVYWKDP,[0.55],0.55
A3G73IWKEPXRUW,[0.50314465],0.50314465
A3GHYD28ZZ3IEN,[0.4875],0.4875
A3GMRPF5MCQVGV,[0.59375],0.59375
A3GP8FXH7J96UK,[0.56603774],0.56603774
A3GRGGYSMH5PNI,[0.50625],0.50625
A3HSONMX6LNZR4,[0.51572327],0.51572327
A3I2PT6W0FP7BR,[0.60759494],0.60759494
A3IIA92PUAI331,[0.46875],0.46875
A3IU2E7QCWYEZI,[0.64375],0.64375
A3JAU7FJ0JJ1IU,[0.66875],0.66875
A3JCWV0B4T0LW9,[0.5875],0.5875
A3JDCVM1OXXOFG,[0.53797468],0.53797468
A3JPWEQUCQNQDB,[0.58227848],0.58227848
A3K5YBCBVBM3RY,[0.63870968],0.63870968
A3KTXAY9ZXOGWH,[0.5875],0.5875
A3KWYUV3VSNIZA,[0.58490566],0.58490566
A3L8LSM7V7KX3T,[0.60625],0.60625
A3LI98SL8OEDC0,[0.4516129],0.4516129
A3MTNLK7KQ89WE,[0.5],0.5
A3OHYXTHW11HS7,[0.5375],0.5375
A3OX9C8S39U9HJ,[0.54901961],0.54901961
A3PFU4042GIQLE,[0.50322581],0.50322581
A3PTOOTI7ESD5W,[0.51875],0.51875
A3QIG18VHBXBSZ,[0.55974843],0.55974843
A3QQ2JW1N0Z49X,[0.59375],0.59375
A3R1X7QCXV61JJ,[0.5483871],0.5483871
A3R5P4URN7QKU8,[0.4125],0.4125
A3R7L5UI9IEWGD,[0.5],0.5
A3RK6823JUAI1C,[0.6125],0.6125
A3SOJ9C6L2U7AQ,[0.57232704],0.57232704
A3V5O8N34LPUSG,[0.61875],0.61875
A3VO1VCYS30YGW,[0.49367089],0.49367089
A5BCSSPC180AG,[0.6],0.6
A5E2P5F1AXYZ1,[0.46875],0.46875
A5GMIA9XD9KKZ,[0.5],0.5
A5VBXI0L63405,[0.55345912],0.55345912
A5ZNFLOZ9UVUO,[0.64375],0.64375
A5ZZAWZSH0AMK,[0.53164557],0.53164557
A6AU0NC2XUGW,[0.56603774],0.56603774
A827A0PSD3R10,[0.45],0.45
A8E99XNOTT390,[0.55],0.55
A8X1YI90JPSGP,[0.56875],0.56875
AA3ARQT2KLA04,[0.6125],0.6125
AB3L4DBGHX7PG,[0.56962025],0.56962025
ABF5ENVB19SC4,[0.55974843],0.55974843
ACSS93E03ZUGX,[0.52229299],0.52229299
AD1ILDUXZHASF,[0.6462585],0.6462585
ADEI2XDEX4B7Q,[0.5875],0.5875
ADL6HFLKUSQOZ,[0.5974026],0.5974026
AF24RKK9OSJNX,[0.6163522],0.6163522
AFERIASET17LW,[0.49375],0.49375
AFNP1C7IWHEPZ,[0.57236842],0.57236842
AFSI4GMXWKC2U,[0.52830189],0.52830189
AGVDS502HYA33,[0.4375],0.4375
AH4GIBPZ4N1VO,[0.62658228],0.62658228
AHDWS7GSL9Q7C,[0.6125],0.6125
AIZUOHKQT14OM,[0.50943396],0.50943396
AJQGWGESKQT4Y,[0.58860759],0.58860759
AJTPDPN27UCUS,[0.61875],0.61875
AK1PBMID4RD59,[0.46875],0.46875
AK5LNLWKVISPI,[0.5375],0.5375
ALQEVX2DSDWEQ,[0.61875],0.61875
AM0R6CV53UZ2C,[0.48427673],0.48427673
AM1EIZHV3K7F2,[0.55696203],0.55696203
AM3HRLNKHP7QM,[0.53797468],0.53797468
AMHVH9MFHO5DE,[0.7388535],0.7388535
ANF1RX17L0KXB,[0.52830189],0.52830189
AQX9MBXJO0NRV,[0.58125],0.58125
AR2PFPOD88K62,[0.46540881],0.46540881
AR5QVMHIITZSZ,[0.475],0.475
ARI1EMAHUA9PO,[0.48427673],0.48427673
AS4NIEQJWCG3M,[0.52830189],0.52830189
ASL9DJYE4F92C,[0.55696203],0.55696203
ATB61V8F7XVW4,[0.54375],0.54375
ATHFMB8TXGNQD,[0.40880503],0.40880503
AU3AMYVBJ9DQ2,[0.49056604],0.49056604
AU9LQW279ZBNK,[0.60625],0.60625
AUD7TLZZGCN7W,[0.625],0.625
AV7OKGJ2PJO30,[0.56329114],0.56329114
AVJ7MQZ6AQF5M,[0.6125],0.6125
AVMRJOB0ZA7PB,[0.64968153],0.64968153
AWKUOA7M4P8YI,[0.53797468],0.53797468
AXOJ3M1TZ7ZWI,[0.61146497],0.61146497
AY7WPVKHVNBLG,[0.67295597],0.67295597
AYDJVEDZ1Q3DW,[0.55147059],0.55147059
AYN0TD4NTSBI3,[0.61875],0.61875
AYRJKBYXBBMCJ,[0.58598726],0.58598726
AYTH0E5PUXWX8,[0.57232704],0.57232704
AZ8KL6F16ZS7G,[0.54716981],0.54716981
AZDIKC4W8GZIJ,[0.62264151],0.62264151
,,
,,0.553425232
