sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.4625]
A10ZJQC7W1QHIO,,[0.48407643]
A13324WUZPFTSU,,[0.58490566]
A1342JQPZWA0IZ,,[0.5]
A13I77DAQDOP0O,,[0.5477707]
A156I0UDVISMNE,,[0.49044586]
A157EF77UKOOXO,,[0.5125]
A159IA6F6H52HQ,,[0.49677419]
A15J42M6EC7Y1K,,[0.52830189]
A171WYHYRYMYQZ,,[0.53125]
A18QKM5Z69TLS,,[0.5625]
A19WXHQSBB6P6O,,[0.54375]
A1A8MBDIAQT43U,,[0.48101266]
A1AINTCOQ7NXLX,,[0.58125]
A1AZLJ3R5FQ9B7,,[0.50318471]
A1B4PKGXKL7UOH,,[0.43971631]
A1B7GQTH9YG04X,,[0.54375]
A1BG47GSHQ9WSU,,[0.64375]
A1BQRDDC1NZCST,,[0.4625]
A1CDDS7NQPDMTO,,[0.46875]
A1CIEZNXXDSO6V,,[0.4875]
A1COS8FJCDM53I,,[0.48101266]
A1G9571XKHWHG3,,[0.50943396]
A1GSEK9J872N9R,,[0.53797468]
A1HFPDHBLO6KZW,,[0.44375]
A1HJV1Z4FCM0N6,,[0.45625]
A1HP506HGINWSV,,[0.58125]
A1I90G6VKLPULO,,[0.55625]
A1IN6VRNJ1GRRB,,[0.5408805]
A1JM5XNB4NCZR6,,[0.50943396]
A1K21SF4UU9I89,,[0.50649351]
A1KIL2V6SMJBGX,,[0.47468354]
A1KUHOL3DB3ON,,[0.5]
A1L69N4ECWU93U,,[0.55]
A1L7B0F8PVW1D0,,[0.5]
A1LCCAV2FSJTR0,,[0.51898734]
A1LQOCAT553X7G,,[0.56875]
A1MJVTR0PCKBWW,,[0.55345912]
A1OLW2WXCHKX37,,[0.50632911]
A1OZ1S22HC1MAC,,[0.5625]
A1PDF57SAMGMF0,,[0.44375]
A1PMK4HE9UYJ1J,,[0.48734177]
A1PQTHY6IUEFFF,,[0.56875]
A1QAWECOJYKVO4,,[0.49367089]
A1QZKSYF6GG1LK,,[0.53125]
A1RS4KNXAF23WF,,[0.5]
A1T0S48O0CMXBC,,[0.51923077]
A1T429RLLFTG35,,[0.51875]
A1T4HSFG9NPJ23,,[0.4875]
A1UGB52LY7DEGO,,[0.4591195]
A1UKZRDH1T231M,,[0.5625]
A1V0HSH4Q63V5W,,[0.53125]
A1V339VY5CNWLS,,[0.48101266]
A1VRBTDT3VJSIA,,[0.57232704]
A1W4IS5NDEFNFL,,[0.50625]
A1WGEJVGY3DI13,,[0.40880503]
A1X0H6VAK3AQE9,,[0.5]
A1Y9D4RKC3BZQ3,,[0.46835443]
A1YCGICA8XCNBH,,[0.50943396]
A1YR0204H9JTNK,,[0.47770701]
A1Z2QEEPKEK1X1,,[0.6125]
A1ZKIH8L6648NG,,[0.5125]
A20KWU6IJJX5AT,,[0.54375]
A20M7MAG6N0C4D,,[0.38356164]
A2179410P3XBIQ,,[0.5625]
A2196WCNDZULFS,,[0.525]
A21D9YDJU8K2QI,,[0.4591195]
A21HUPW67XA7UJ,,[0.56875]
A21ZK49H9LSSRY,,[0.525]
A21ZNPDJNBKCWG,,[0.5125]
A22WWSTT8TU7G1,,[0.63125]
A22ZB2132UJB6Y,,[0.5]
A24CG5BTB8KQ39,,[0.53459119]
A25ZOL1H79DW0P,,[0.35064935]
A261ZPN1DBO1GT,,[0.58064516]
A26YJJHOW9HXUY,,[0.54375]
A27NU7HHB8ONQN,,[0.40506329]
A27PP69MUCWV0J,,[0.47468354]
A27U34JQKVDTA3,,[0.58860759]
A27VDYB5VONES2,,[0.54716981]
A27ZW1CY6TMKT8,,[0.56875]
A29PKMLH38N148,,[0.58666667]
A2AG8QSD4IWEC9,,[0.57594937]
A2APR9RN3LEJE8,,[0.45]
A2BLQ1GVEHJR8T,,[0.50625]
A2CVQU44JRXCKU,,[0.73584906]
A2CY1TSQ3KKP5Q,,[0.60126582]
A2DBMKJCUX09Q5,,[0.4125]
A2E0X56TAIMWDQ,,[0.55696203]
A2E72ZI1VESTMR,,[0.52201258]
A2E7S35ZI3WBET,,[0.50955414]
A2ELH7YDLFNJUZ,,[0.48125]
A2GU5RTKQWJXNA,,[0.51612903]
A2GVON0W6E874S,,[0.48125]
A2H0A9JR2ZDR24,,[0.55063291]
A2H557RQ3T3LPX,,[0.51592357]
A2HU1HGGYUO3X6,,[0.61875]
A2I3X8R5TE3REY,,[0.55]
A2I43BDUPAM00C,,[0.43125]
A2IAI2N9IKLCTT,,[0.64150943]
A2INUUEUK5K065,,[0.60625]
A2JBNDG0U9IA6I,,[0.53125]
A2JD1QZEPKPD6L,,[0.57051282]
A2JJAEQ8LHRWNV,,[0.44375]
A2JOUZDN5UTBNK,,[0.48427673]
A2K6QV9HRJ4V7B,,[0.48125]
A2KW17G25L25R8,,[0.54716981]
A2LJTCHPRZLGS7,,[0.51875]
A2MAME12503Y05,,[0.525]
A2MF0OZ7Q0J4UP,,[0.54375]
A2O4TQTT57L48Q,,[0.5125]
A2P8V5SKYLL5I4,,[0.5408805]
A2SEO53WD09OZP,,[0.5625]
A2V2PDSCDL2E8N,,[0.63125]
A2VFBBFRHFTYOW,,[0.51875]
A2VPCWI6X1QCDF,,[0.50625]
A2VSUCEXMNSUF5,,[0.70063694]
A2WKY5KL3JXJEF,,[0.54375]
A2WNCSL3W1GK4M,,[0.51898734]
A2WTN1428D16MR,,[0.47435897]
A2WTNZHRALOHX8,,[0.4875]
A2XU1TSQD45EB4,,[0.55]
A2Y9O62M75TPM6,,[0.54140127]
A2YCDNVHMPVFG6,,[0.54375]
A2YZVS6MBFQQPQ,,[0.5]
A2Z75NJBZ46RE9,,[0.36708861]
A2ZDJLY20J6678,,[0.51875]
A2ZL0F4X30YNMV,,[0.47169811]
A2ZZ7GUR0MNWDC,,[0.5625]
A302KOFOYLD89A,,[0.55625]
A30H28F41UBJGK,,[0.5]
A30VLIFQPJZ17P,,[0.46540881]
A30ZF45ASY02Z6,,[0.49685535]
A31545Y7L2F07S,,[0.53125]
A31PXEBRLT9LW,,[0.58860759]
A32EDXXUOTLBPP,,[0.625]
A32LHQYJY0ELFS,,[0.55345912]
A342YLIMT6THWO,,[0.5875]
A34CQE6RGU49L7,,[0.525]
A34DYM8J0X5VK,,[0.48125]
A352HXBR7NLX96,,[0.525]
A35QZFRG4FKK3Z,,[0.45625]
A362RXUHDXF7EA,,[0.46540881]
A36EDYMS6VYHW1,,[0.4875]
A36PRTZFECB76C,,[0.51572327]
A36UNYMDBED99W,,[0.52830189]
A371H3PQPR2Z8J,,[0.53164557]
A377LTGWJKY2IW,,[0.575]
A3793XPPZARPS3,,[0.51333333]
A3B2YRXL26RPVH,,[0.59119497]
