sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.525]
A10ZJQC7W1QHIO,,[0.52229299]
A13324WUZPFTSU,,[0.58490566]
A1342JQPZWA0IZ,,[0.6]
A13I77DAQDOP0O,,[0.53503185]
A156I0UDVISMNE,,[0.57324841]
A157EF77UKOOXO,,[0.48125]
A159IA6F6H52HQ,,[0.52903226]
A15J42M6EC7Y1K,,[0.44025157]
A171WYHYRYMYQZ,,[0.55625]
A18QKM5Z69TLS,,[0.59375]
A19WXHQSBB6P6O,,[0.58125]
A1A8MBDIAQT43U,,[0.48734177]
A1AINTCOQ7NXLX,,[0.6]
A1AZLJ3R5FQ9B7,,[0.51592357]
A1B4PKGXKL7UOH,,[0.43262411]
A1B7GQTH9YG04X,,[0.64375]
A1BG47GSHQ9WSU,,[0.7125]
A1BQRDDC1NZCST,,[0.5375]
A1CDDS7NQPDMTO,,[0.50625]
A1CIEZNXXDSO6V,,[0.54375]
A1COS8FJCDM53I,,[0.5]
A1G9571XKHWHG3,,[0.54716981]
A1GSEK9J872N9R,,[0.58227848]
A1HFPDHBLO6KZW,,[0.44375]
A1HJV1Z4FCM0N6,,[0.45625]
A1HP506HGINWSV,,[0.6125]
A1I90G6VKLPULO,,[0.5625]
A1IN6VRNJ1GRRB,,[0.52830189]
A1JM5XNB4NCZR6,,[0.47169811]
A1K21SF4UU9I89,,[0.58441558]
A1KIL2V6SMJBGX,,[0.46202532]
A1KUHOL3DB3ON,,[0.4625]
A1L69N4ECWU93U,,[0.51875]
A1L7B0F8PVW1D0,,[0.525]
A1LCCAV2FSJTR0,,[0.51265823]
A1LQOCAT553X7G,,[0.54375]
A1MJVTR0PCKBWW,,[0.58490566]
A1OLW2WXCHKX37,,[0.49367089]
A1OZ1S22HC1MAC,,[0.575]
A1PDF57SAMGMF0,,[0.45]
A1PMK4HE9UYJ1J,,[0.52531646]
A1PQTHY6IUEFFF,,[0.5875]
A1QAWECOJYKVO4,,[0.4556962]
A1QZKSYF6GG1LK,,[0.48125]
A1RS4KNXAF23WF,,[0.51875]
A1T0S48O0CMXBC,,[0.53846154]
A1T429RLLFTG35,,[0.66875]
A1T4HSFG9NPJ23,,[0.5375]
A1UGB52LY7DEGO,,[0.62264151]
A1UKZRDH1T231M,,[0.6]
A1V0HSH4Q63V5W,,[0.56875]
A1V339VY5CNWLS,,[0.51265823]
A1VRBTDT3VJSIA,,[0.56603774]
A1W4IS5NDEFNFL,,[0.525]
A1WGEJVGY3DI13,,[0.45283019]
A1X0H6VAK3AQE9,,[0.525]
A1Y9D4RKC3BZQ3,,[0.46835443]
A1YCGICA8XCNBH,,[0.52830189]
A1YR0204H9JTNK,,[0.48407643]
A1Z2QEEPKEK1X1,,[0.675]
A1ZKIH8L6648NG,,[0.50625]
A20KWU6IJJX5AT,,[0.5375]
A20M7MAG6N0C4D,,[0.41780822]
A2179410P3XBIQ,,[0.55]
A2196WCNDZULFS,,[0.58125]
A21D9YDJU8K2QI,,[0.5408805]
A21HUPW67XA7UJ,,[0.5625]
A21ZK49H9LSSRY,,[0.46875]
A21ZNPDJNBKCWG,,[0.46875]
A22WWSTT8TU7G1,,[0.6625]
A22ZB2132UJB6Y,,[0.54375]
A24CG5BTB8KQ39,,[0.53459119]
A25ZOL1H79DW0P,,[0.42207792]
A261ZPN1DBO1GT,,[0.6]
A26YJJHOW9HXUY,,[0.5875]
A27NU7HHB8ONQN,,[0.41139241]
A27PP69MUCWV0J,,[0.57594937]
A27U34JQKVDTA3,,[0.60759494]
A27VDYB5VONES2,,[0.49056604]
A27ZW1CY6TMKT8,,[0.675]
A29PKMLH38N148,,[0.63333333]
A2AG8QSD4IWEC9,,[0.64556962]
A2APR9RN3LEJE8,,[0.51875]
A2BLQ1GVEHJR8T,,[0.50625]
A2CVQU44JRXCKU,,[0.74842767]
A2CY1TSQ3KKP5Q,,[0.5443038]
A2DBMKJCUX09Q5,,[0.475]
A2E0X56TAIMWDQ,,[0.61392405]
A2E72ZI1VESTMR,,[0.56603774]
A2E7S35ZI3WBET,,[0.63694268]
A2ELH7YDLFNJUZ,,[0.55625]
A2GU5RTKQWJXNA,,[0.49677419]
A2GVON0W6E874S,,[0.525]
A2H0A9JR2ZDR24,,[0.56329114]
A2H557RQ3T3LPX,,[0.51592357]
A2HU1HGGYUO3X6,,[0.6125]
A2I3X8R5TE3REY,,[0.65]
A2I43BDUPAM00C,,[0.53125]
A2IAI2N9IKLCTT,,[0.61006289]
A2INUUEUK5K065,,[0.58125]
A2JBNDG0U9IA6I,,[0.5375]
A2JD1QZEPKPD6L,,[0.57051282]
A2JJAEQ8LHRWNV,,[0.5]
A2JOUZDN5UTBNK,,[0.49685535]
A2K6QV9HRJ4V7B,,[0.54375]
A2KW17G25L25R8,,[0.59119497]
A2LJTCHPRZLGS7,,[0.55625]
