sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.625]
A19WXHQSBB6P6O,,[0.6]
A1GSEK9J872N9R,,[0.67088608]
A1L7B0F8PVW1D0,,[0.4875]
A1MJVTR0PCKBWW,,[0.65408805]
A1PQTHY6IUEFFF,,[0.525]
A1VRBTDT3VJSIA,,[0.52830189]
A1Y9D4RKC3BZQ3,,[0.5443038]
A1YCGICA8XCNBH,,[0.6163522]
A2196WCNDZULFS,,[0.6625]
A21ZK49H9LSSRY,,[0.6875]
A26YJJHOW9HXUY,,[0.675]
A27VDYB5VONES2,,[0.51572327]
A2CY1TSQ3KKP5Q,,[0.65189873]
A2DBMKJCUX09Q5,,[0.66875]
A2H0A9JR2ZDR24,,[0.72151899]
A2I3X8R5TE3REY,,[0.68125]
A2I43BDUPAM00C,,[0.65]
A2KW17G25L25R8,,[0.5408805]
A2O4TQTT57L48Q,,[0.58125]
A2VFBBFRHFTYOW,,[0.63125]
A2VSUCEXMNSUF5,,[0.68789809]
A2Y9O62M75TPM6,,[0.68152866]
A2Z75NJBZ46RE9,,[0.69620253]
A30H28F41UBJGK,,[0.6375]
A31PXEBRLT9LW,,[0.71518987]
A34CQE6RGU49L7,,[0.76875]
A36PRTZFECB76C,,[0.62264151]
A3B9QNYDDXGL9I,,[0.6875]
A3IIA92PUAI331,,[0.60625]
A3IU2E7QCWYEZI,,[0.6625]
A3K5YBCBVBM3RY,,[0.63870968]
A5ZZAWZSH0AMK,,[0.51898734]
AB3L4DBGHX7PG,,[0.64556962]
ADEI2XDEX4B7Q,,[0.69375]
ADL6HFLKUSQOZ,,[0.51298701]
AWKUOA7M4P8YI,,[0.66455696]
AZT19Y8A0811M,,[0.59119497]
