sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.64375]
A19WXHQSBB6P6O,,[0.61875]
A1GSEK9J872N9R,,[0.65822785]
A1L7B0F8PVW1D0,,[0.4875]
A1MJVTR0PCKBWW,,[0.66037736]
A1PQTHY6IUEFFF,,[0.5375]
A1VRBTDT3VJSIA,,[0.52201258]
A1Y9D4RKC3BZQ3,,[0.51265823]
A1YCGICA8XCNBH,,[0.62264151]
A2196WCNDZULFS,,[0.6875]
A21ZK49H9LSSRY,,[0.675]
A26YJJHOW9HXUY,,[0.69375]
A27VDYB5VONES2,,[0.52830189]
A2CY1TSQ3KKP5Q,,[0.67088608]
A2DBMKJCUX09Q5,,[0.64375]
A2H0A9JR2ZDR24,,[0.73417722]
A2I3X8R5TE3REY,,[0.71875]
A2I43BDUPAM00C,,[0.64375]
A2KW17G25L25R8,,[0.53459119]
A2O4TQTT57L48Q,,[0.6]
A2VFBBFRHFTYOW,,[0.64375]
A2VSUCEXMNSUF5,,[0.7133758]
A2Y9O62M75TPM6,,[0.7133758]
A2Z75NJBZ46RE9,,[0.70253165]
A30H28F41UBJGK,,[0.55]
A31PXEBRLT9LW,,[0.65822785]
A34CQE6RGU49L7,,[0.78125]
A36PRTZFECB76C,,[0.62893082]
A3B9QNYDDXGL9I,,[0.7375]
A3IIA92PUAI331,,[0.65]
A3IU2E7QCWYEZI,,[0.6375]
A3K5YBCBVBM3RY,,[0.6516129]
A5ZZAWZSH0AMK,,[0.59493671]
AB3L4DBGHX7PG,,[0.64556962]
ADEI2XDEX4B7Q,,[0.68125]
ADL6HFLKUSQOZ,,[0.59090909]
AWKUOA7M4P8YI,,[0.67721519]
AZT19Y8A0811M,,[0.61006289]
