,0,1,id,block
0,0.57888734,0.42111263,A002160837SWJFPIAI7L7,0
1,0.36021635,0.6397837,A002160837SWJFPIAI7L7,0
2,0.44408876,0.55591124,A002160837SWJFPIAI7L7,0
3,0.7612957,0.23870437,A002160837SWJFPIAI7L7,0
4,0.7479148,0.25208524,A002160837SWJFPIAI7L7,0
5,0.502173,0.49782696,A002160837SWJFPIAI7L7,0
6,0.47272494,0.5272751,A002160837SWJFPIAI7L7,0
7,0.84380823,0.1561918,A002160837SWJFPIAI7L7,0
8,0.5334025,0.46659747,A002160837SWJFPIAI7L7,0
9,0.41879416,0.58120584,A002160837SWJFPIAI7L7,0
10,0.55753547,0.44246462,A002160837SWJFPIAI7L7,0
11,0.5819766,0.41802338,A002160837SWJFPIAI7L7,0
12,0.9210671,0.0789329,A002160837SWJFPIAI7L7,0
13,0.62349486,0.3765051,A002160837SWJFPIAI7L7,0
14,0.13245165,0.86754835,A002160837SWJFPIAI7L7,0
15,0.76888746,0.23111263,A002160837SWJFPIAI7L7,0
16,0.54399943,0.45600054,A002160837SWJFPIAI7L7,0
17,0.5231479,0.47685212,A002160837SWJFPIAI7L7,0
18,0.6166496,0.38335037,A002160837SWJFPIAI7L7,0
19,0.6065293,0.39347067,A002160837SWJFPIAI7L7,0
20,0.19854638,0.8014536,A002160837SWJFPIAI7L7,0
21,0.35355064,0.6464493,A002160837SWJFPIAI7L7,0
22,0.19637066,0.80362934,A002160837SWJFPIAI7L7,0
23,0.45235357,0.5476464,A002160837SWJFPIAI7L7,0
24,0.34610522,0.6538948,A002160837SWJFPIAI7L7,0
25,0.40844327,0.5915567,A002160837SWJFPIAI7L7,0
26,0.40907437,0.59092563,A002160837SWJFPIAI7L7,0
27,0.3687127,0.6312873,A002160837SWJFPIAI7L7,0
28,0.4485865,0.55141354,A002160837SWJFPIAI7L7,0
29,0.21050663,0.7894934,A002160837SWJFPIAI7L7,0
30,0.47027063,0.52972937,A002160837SWJFPIAI7L7,0
31,0.61879206,0.38120794,A002160837SWJFPIAI7L7,0
32,0.47458687,0.5254131,A002160837SWJFPIAI7L7,0
33,0.30254334,0.69745666,A002160837SWJFPIAI7L7,0
34,0.45091134,0.5490887,A002160837SWJFPIAI7L7,0
35,0.4123509,0.58764905,A002160837SWJFPIAI7L7,0
36,0.4895432,0.5104568,A002160837SWJFPIAI7L7,0
37,0.48240688,0.5175931,A002160837SWJFPIAI7L7,0
38,0.11855855,0.8814415,A002160837SWJFPIAI7L7,0
39,0.36176208,0.6382379,A002160837SWJFPIAI7L7,0
40,0.30339563,0.69660443,A002160837SWJFPIAI7L7,0
41,0.38524452,0.6147555,A002160837SWJFPIAI7L7,0
42,0.47705698,0.522943,A002160837SWJFPIAI7L7,0
43,0.41772687,0.5822731,A002160837SWJFPIAI7L7,0
44,0.35684827,0.64315176,A002160837SWJFPIAI7L7,0
45,0.4940863,0.50591373,A002160837SWJFPIAI7L7,0
46,0.29902145,0.7009785,A002160837SWJFPIAI7L7,0
47,0.10804664,0.89195335,A002160837SWJFPIAI7L7,0
48,0.61748517,0.38251486,A002160837SWJFPIAI7L7,0
49,0.4763218,0.5236782,A002160837SWJFPIAI7L7,0
50,0.25799862,0.7420014,A002160837SWJFPIAI7L7,0
51,0.61842525,0.38157478,A002160837SWJFPIAI7L7,0
52,0.46291804,0.53708196,A002160837SWJFPIAI7L7,0
53,0.29838324,0.70161676,A002160837SWJFPIAI7L7,0
54,0.8142267,0.18577327,A002160837SWJFPIAI7L7,0
55,0.21980198,0.78019804,A002160837SWJFPIAI7L7,0
56,0.6038831,0.39611694,A002160837SWJFPIAI7L7,0
57,0.8626679,0.13733205,A002160837SWJFPIAI7L7,0
58,0.64592624,0.35407373,A002160837SWJFPIAI7L7,0
59,0.50558007,0.4944199,A002160837SWJFPIAI7L7,0
60,0.48941436,0.5105856,A002160837SWJFPIAI7L7,0
61,0.67417693,0.32582307,A002160837SWJFPIAI7L7,0
