sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.5875]
A10KUKZO8X00FX,,[0.5]
A11BMO1JWTJHSH,,[0.70625]
A12GURH9VA1DSL,,[0.52830189]
A12MZ6U9W9REX8,,[0.59493671]
A131ASOEYX40WQ,,[0.51886792]
A132MSWBBVTOES,,[0.65]
A13RB1XEBC42IB,,[0.49677419]
A17UGPL6SP30TI,,[0.63461538]
A1801RSQIIDWHW,,[0.61875]
A182IHVF66SX19,,[0.8375]
A185UIGZSN2Z0K,,[0.70625]
A18R8GG33EVI6C,,[0.62025316]
A19AVIOBMJJFR,,[0.4875]
A19DVHPN5TEYL7,,[0.575]
A19IQ1X74EMI8R,,[0.8375]
A19WXHQSBB6P6O,,[0.64375]
A1AWCWWNKROZB4,,[0.51898734]
A1AZGIX6JKKXLJ,,[0.6375]
A1B4PKGXKL7UOH,,[0.58156028]
A1B58D405N5JMG,,[0.55555556]
A1BG47GSHQ9WSU,,[0.725]
A1BQRDDC1NZCST,,[0.6625]
A1BS578UP5XCAR,,[0.6163522]
A1CDDS7NQPDMTO,,[0.65]
A1CIEZNXXDSO6V,,[0.625]
A1CU00SW7F9TMB,,[0.59748428]
A1CWIZ7489ITS9,,[0.6]
A1DJK7WHFXKH7X,,[0.6]
A1DQQ0CHG7WW3E,,[0.98101266]
A1FXGW5C0H4L3T,,[0.49375]
A1G399CGVV8MYK,,[0.49056604]
A1G9571XKHWHG3,,[0.57861635]
A1H8R5W4VMSWTS,,[0.62264151]
A1HP506HGINWSV,,[0.7125]
A1HYX9RFPAO63W,,[0.56875]
A1IN6VRNJ1GRRB,,[0.66666667]
A1J1PWS99LFVPL,,[0.625]
A1J9OZZ1LDG8VN,,[0.7375]
A1JM5XNB4NCZR6,,[0.73584906]
A1KUHOL3DB3ON,,[0.5875]
A1LKKR0ZJ9L1IP,,[0.5625]
A1MJVTR0PCKBWW,,[0.59748428]
A1MT52IO9GBZ1M,,[0.5875]
A1MYJP0JHMTTHV,,[0.63945578]
A1N1N35Z156GTY,,[0.625]
A1NT5BBN005ZNJ,,[0.67088608]
A1OZ1S22HC1MAC,,[0.51875]
A1PDF57SAMGMF0,,[0.56875]
A1PMK4HE9UYJ1J,,[0.61392405]
A1Q2Y5NFN4VVGT,,[0.7625]
A1QA71PIMNZWYD,,[0.5477707]
A1QVRDWVOPLMTS,,[0.53164557]
A1QZKSYF6GG1LK,,[0.65625]
A1RZQMVQ8FSNOS,,[0.67295597]
A1S1K7134S2VUC,,[0.5625]
A1S8AGMAWK2SZN,,[0.4875]
A1T0S48O0CMXBC,,[0.62820513]
A1T429RLLFTG35,,[0.65625]
A1T4HSFG9NPJ23,,[0.65625]
A1TKDVMKM4VWQ8,,[0.57232704]
A1UJ2M1AKWMNLC,,[0.65189873]
A1ULX8TTW7ZFV7,,[0.575]
A1V0HSH4Q63V5W,,[0.6375]
A1VCX33RL5OFNY,,[0.82802548]
A1WBUS5PV9PAGR,,[0.93630573]
A1WSCND5HZZV5N,,[0.6875]
A1X0H6VAK3AQE9,,[0.66875]
A1XIVB0HPSFJHG,,[0.63125]
A1XU9GFZAGFJ5B,,[0.70625]
A1XWKA72Z23TGA,,[0.50943396]
A1YK7OG66BQXVX,,[0.56716418]
A1Z2QEEPKEK1X1,,[0.725]
A201524B1GJWBO,,[0.51006711]
A20CEJD8OX82EO,,[0.65408805]
A20KWU6IJJX5AT,,[0.675]
A216RMJ8VSR46Q,,[0.625]
A21HUPW67XA7UJ,,[0.65]
A21ZNPDJNBKCWG,,[0.55]
A22DDO8NILSX6O,,[0.5375]
A22J5H2RJVHOAA,,[0.55345912]
A24Y2BHD6TDX4Z,,[0.54375]
A2545UHAWSKDVH,,[0.56551724]
A256DAIUSITOHS,,[0.49056604]
A25EK5Q3R4ZHE8,,[0.49375]
A27EAZSYEVYSLO,,[0.58598726]
A27PP69MUCWV0J,,[0.56329114]
A27U34JQKVDTA3,,[0.64556962]
A27ZW1CY6TMKT8,,[0.63125]
A2916ZYJKILPU9,,[0.484375]
A2A0UH228PYMNX,,[0.68627451]
A2AE610UE18R8G,,[0.72955975]
A2APR9RN3LEJE8,,[0.6]
A2AXP68AJJ3B94,,[0.73125]
A2C54JB2A8I1YO,,[0.58064516]
A2C9NR5DY668JU,,[0.56410256]
A2CISHIOILFDHN,,[0.7375]
A2CJNNTLFULCTH,,[0.62179487]
A2CMGWK84LFT84,,[0.53691275]
A2CY1TSQ3KKP5Q,,[0.60759494]
A2E72ZI1VESTMR,,[0.67295597]
A2ELH7YDLFNJUZ,,[0.70625]
