sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.575]
A10KUKZO8X00FX,,[0.51948052]
A11BMO1JWTJHSH,,[0.66875]
A12GURH9VA1DSL,,[0.53459119]
A12MZ6U9W9REX8,,[0.64556962]
A131ASOEYX40WQ,,[0.54716981]
A132MSWBBVTOES,,[0.6125]
A13RB1XEBC42IB,,[0.55483871]
A17UGPL6SP30TI,,[0.54487179]
A1801RSQIIDWHW,,[0.575]
A182IHVF66SX19,,[0.83125]
A185UIGZSN2Z0K,,[0.6875]
A18R8GG33EVI6C,,[0.57594937]
A19AVIOBMJJFR,,[0.4875]
A19DVHPN5TEYL7,,[0.575]
A19IQ1X74EMI8R,,[0.8375]
A19WXHQSBB6P6O,,[0.6625]
A1AWCWWNKROZB4,,[0.51265823]
A1AZGIX6JKKXLJ,,[0.6375]
A1B4PKGXKL7UOH,,[0.55319149]
A1B58D405N5JMG,,[0.50980392]
A1BG47GSHQ9WSU,,[0.65]
A1BQRDDC1NZCST,,[0.63125]
A1BS578UP5XCAR,,[0.58490566]
A1CDDS7NQPDMTO,,[0.5875]
A1CIEZNXXDSO6V,,[0.5875]
A1CU00SW7F9TMB,,[0.6163522]
A1CWIZ7489ITS9,,[0.54666667]
A1DJK7WHFXKH7X,,[0.5625]
A1DQQ0CHG7WW3E,,[0.99367089]
A1FXGW5C0H4L3T,,[0.55]
A1G399CGVV8MYK,,[0.47798742]
A1G9571XKHWHG3,,[0.56603774]
A1H8R5W4VMSWTS,,[0.59748428]
A1HP506HGINWSV,,[0.675]
A1HYX9RFPAO63W,,[0.55]
A1IN6VRNJ1GRRB,,[0.6163522]
A1J1PWS99LFVPL,,[0.55625]
A1J9OZZ1LDG8VN,,[0.69375]
A1JM5XNB4NCZR6,,[0.72327044]
A1KUHOL3DB3ON,,[0.56875]
A1LKKR0ZJ9L1IP,,[0.58125]
A1MJVTR0PCKBWW,,[0.61006289]
A1MT52IO9GBZ1M,,[0.55]
A1MYJP0JHMTTHV,,[0.6122449]
A1N1N35Z156GTY,,[0.55625]
A1NT5BBN005ZNJ,,[0.61392405]
A1OZ1S22HC1MAC,,[0.5375]
A1PDF57SAMGMF0,,[0.54375]
A1PMK4HE9UYJ1J,,[0.58860759]
A1Q2Y5NFN4VVGT,,[0.74375]
A1QA71PIMNZWYD,,[0.52229299]
A1QVRDWVOPLMTS,,[0.5443038]
A1QZKSYF6GG1LK,,[0.6375]
A1RZQMVQ8FSNOS,,[0.67924528]
A1S1K7134S2VUC,,[0.5625]
A1S8AGMAWK2SZN,,[0.5125]
A1T0S48O0CMXBC,,[0.59615385]
A1T429RLLFTG35,,[0.625]
A1T4HSFG9NPJ23,,[0.6625]
A1TKDVMKM4VWQ8,,[0.55345912]
A1UJ2M1AKWMNLC,,[0.6835443]
A1ULX8TTW7ZFV7,,[0.5375]
A1V0HSH4Q63V5W,,[0.65625]
A1VCX33RL5OFNY,,[0.77070064]
A1WBUS5PV9PAGR,,[0.89808917]
A1WSCND5HZZV5N,,[0.6375]
A1X0H6VAK3AQE9,,[0.65625]
A1XIVB0HPSFJHG,,[0.63125]
A1XU9GFZAGFJ5B,,[0.65625]
A1XWKA72Z23TGA,,[0.50943396]
A1YK7OG66BQXVX,,[0.55223881]
A1Z2QEEPKEK1X1,,[0.66875]
A201524B1GJWBO,,[0.48993289]
A20CEJD8OX82EO,,[0.65408805]
A20KWU6IJJX5AT,,[0.71875]
A216RMJ8VSR46Q,,[0.59375]
A21HUPW67XA7UJ,,[0.6]
A21ZNPDJNBKCWG,,[0.5125]
A22DDO8NILSX6O,,[0.58125]
A22J5H2RJVHOAA,,[0.55974843]
A24Y2BHD6TDX4Z,,[0.54375]
A2545UHAWSKDVH,,[0.54482759]
A256DAIUSITOHS,,[0.47169811]
A25EK5Q3R4ZHE8,,[0.41875]
A27EAZSYEVYSLO,,[0.63694268]
A27PP69MUCWV0J,,[0.50632911]
A27U34JQKVDTA3,,[0.63924051]
A27ZW1CY6TMKT8,,[0.61875]
A2916ZYJKILPU9,,[0.4609375]
A2A0UH228PYMNX,,[0.65359477]
A2AE610UE18R8G,,[0.59748428]
A2APR9RN3LEJE8,,[0.59375]
A2AXP68AJJ3B94,,[0.675]
A2C54JB2A8I1YO,,[0.52258065]
A2C9NR5DY668JU,,[0.52564103]
A2CISHIOILFDHN,,[0.675]
A2CJNNTLFULCTH,,[0.60897436]
A2CMGWK84LFT84,,[0.52348993]
A2CY1TSQ3KKP5Q,,[0.58227848]
A2E72ZI1VESTMR,,[0.64150943]
A2ELH7YDLFNJUZ,,[0.64375]
A2FN1RVZKLEV0U,,[0.63924051]
A2FS1WANWKDNDR,,[0.52229299]
A2G7F8S617H0BB,,[0.7]
