sid,pre accu,post accu
S100,,[0.796875]
S91,,[0.52083333]
S92,,[0.99479167]
S93,,[0.53125]
S94,,[0.43229167]
S95,,[1.]
S96,,[0.76041667]
S97,,[0.59375]
S98,,[0.93229167]
S99,,[0.61979167]
