,0,1,id,block
0,0.50083864,0.4991614,S100,0
1,0.26522198,0.73477805,S100,0
2,0.25534767,0.74465233,S100,0
3,0.14719497,0.852805,S100,0
4,0.20616108,0.79383886,S100,0
5,0.19117728,0.80882275,S100,0
6,0.12151705,0.87848294,S100,0
7,0.13487762,0.8651224,S100,0
8,0.10788577,0.8921142,S100,0
9,0.09918464,0.90081537,S100,0
10,0.17107694,0.828923,S100,0
11,0.069930054,0.93007,S100,0
12,0.07903067,0.92096937,S100,0
13,0.13987297,0.86012703,S100,0
14,0.05103631,0.94896364,S100,0
15,0.03246849,0.96753144,S100,0
16,0.054421246,0.9455787,S100,0
17,0.10886365,0.89113635,S100,0
18,0.43933967,0.5606603,S100,0
19,0.5495507,0.4504493,S100,0
20,0.53599024,0.46400976,S100,0
21,0.5664673,0.43353269,S100,0
22,0.61305624,0.38694373,S100,0
23,0.5497897,0.4502103,S100,0
24,0.20006709,0.79993296,S100,0
25,0.2020299,0.7979701,S100,0
26,0.29731536,0.70268464,S100,0
27,0.13035436,0.86964566,S100,0
28,0.2029784,0.7970216,S100,0
29,0.15697408,0.8430259,S100,0
30,0.1405913,0.85940874,S100,0
31,0.28232044,0.7176796,S100,0
32,0.6667178,0.33328208,S100,0
33,0.67685854,0.32314146,S100,0
34,0.63953483,0.3604652,S100,0
35,0.6193792,0.38062087,S100,0
36,0.66327035,0.33672962,S100,0
37,0.5577365,0.4422635,S100,0
38,0.6116273,0.38837263,S100,0
39,0.60442704,0.395573,S100,0
40,0.62693584,0.37306413,S100,0
41,0.24222249,0.7577776,S100,0
42,0.6893531,0.31064683,S100,0
43,0.26155508,0.7384449,S100,0
44,0.46197173,0.5380283,S100,0
45,0.2889143,0.7110857,S100,0
46,0.2610683,0.73893166,S100,0
47,0.3597595,0.6402405,S100,0
48,0.35658634,0.6434137,S100,0
49,0.35821867,0.6417814,S100,0
50,0.20042707,0.799573,S100,0
51,0.5457265,0.45427355,S100,0
52,0.9036729,0.096327186,S100,0
53,0.9349071,0.06509289,S100,0
54,0.8705802,0.12941973,S100,0
55,0.730391,0.26960903,S100,0
56,0.73454463,0.26545534,S100,0
57,0.8166382,0.18336181,S100,0
58,0.7530569,0.24694315,S100,0
59,0.6503899,0.34961015,S100,0
60,0.7423225,0.25767747,S100,0
61,0.22681023,0.7731898,S100,0
62,0.68618625,0.31381375,S100,0
63,0.27041343,0.72958654,S100,0
64,0.57848775,0.42151225,S100,0
65,0.5777826,0.42221743,S100,0
66,0.6340643,0.3659357,S100,0
67,0.6533936,0.34660634,S100,0
68,0.62767094,0.3723291,S100,0
69,0.5531226,0.4468774,S100,0
70,0.63075703,0.36924294,S100,0
71,0.62131304,0.3786869,S100,0
72,0.64001614,0.35998386,S100,0
73,0.58216786,0.4178322,S100,0
74,0.28579733,0.7142027,S100,0
75,0.59902465,0.40097538,S100,0
76,0.5000661,0.49993384,S100,0
77,0.22341426,0.77658576,S100,0
78,0.5252629,0.4747371,S100,0
79,0.21785814,0.7821418,S100,0
80,0.25212285,0.7478772,S100,0
81,0.408749,0.59125096,S100,0
82,0.32242158,0.67757845,S100,0
83,0.16896619,0.83103377,S100,0
84,0.36486378,0.6351362,S100,0
85,0.31860366,0.68139637,S100,0
86,0.23032425,0.76967573,S100,0
87,0.27214715,0.7278528,S100,0
88,0.25818288,0.7418172,S100,0
89,0.088957675,0.91104233,S100,0
90,0.30195633,0.6980437,S100,0
91,0.24971277,0.7502873,S100,0
92,0.20579223,0.79420775,S100,0
93,0.17778322,0.82221675,S100,0
94,0.118377194,0.88162285,S100,0
95,0.20957005,0.7904299,S100,0
96,0.7078161,0.29218382,S100,0
97,0.2345587,0.7654413,S100,0
98,0.24848898,0.75151104,S100,0
99,0.7469206,0.2530794,S100,0
100,0.6050233,0.39497665,S100,0
101,0.7277455,0.27225453,S100,0
102,0.63809174,0.36190826,S100,0
103,0.57961094,0.4203891,S100,0
104,0.6897706,0.31022933,S100,0
105,0.7683987,0.23160125,S100,0
106,0.54525286,0.4547471,S100,0
107,0.5994665,0.40053356,S100,0
108,0.6711219,0.32887813,S100,0
109,0.2759005,0.72409946,S100,0
110,0.68680525,0.31319475,S100,0
111,0.31967232,0.6803277,S100,0
112,0.65087473,0.34912524,S100,0
113,0.5943061,0.40569395,S100,0
114,0.6364414,0.36355862,S100,0
115,0.62334543,0.3766546,S100,0
116,0.5810587,0.41894138,S100,0
117,0.5746088,0.42539126,S100,0
118,0.592022,0.4079781,S100,0
119,0.67392725,0.32607284,S100,0
120,0.59485775,0.40514228,S100,0
121,0.5712785,0.4287215,S100,0
122,0.23745596,0.76254404,S100,0
123,0.63896596,0.361034,S100,0
124,0.58806115,0.41193888,S100,0
125,0.27700025,0.7229998,S100,0
126,0.42092556,0.5790744,S100,0
