,0,1,id,block
0,0.49988306,0.50011694,S100,0
1,0.49964666,0.5003533,S100,0
2,0.49961784,0.5003822,S100,0
3,0.4997078,0.5002922,S100,0
4,0.4995902,0.5004098,S100,0
5,0.4994791,0.50052094,S100,0
6,0.49972242,0.50027764,S100,0
7,0.500095,0.49990502,S100,0
8,0.49991462,0.5000854,S100,0
9,0.50018007,0.49981996,S100,0
10,0.50001043,0.49998957,S100,0
11,0.5001307,0.49986935,S100,0
12,0.5003445,0.49965543,S100,0
13,0.50009245,0.4999075,S100,0
14,0.5002245,0.4997756,S100,0
15,0.50030947,0.49969056,S100,0
16,0.5005243,0.4994757,S100,0
17,0.50021374,0.4997863,S100,0
18,0.5003974,0.4996026,S100,0
19,0.5004466,0.49955344,S100,0
20,0.49998417,0.50001585,S100,0
21,0.5000294,0.49997061,S100,0
22,0.500156,0.49984404,S100,0
23,0.4997939,0.50020605,S100,0
24,0.4997885,0.5002114,S100,0
25,0.49965507,0.50034493,S100,0
26,0.49939147,0.5006085,S100,0
27,0.4997004,0.5002996,S100,0
28,0.4993914,0.5006085,S100,0
29,0.49980968,0.50019026,S100,0
30,0.49961632,0.5003837,S100,0
31,0.49960715,0.50039285,S100,0
32,0.49983364,0.50016636,S100,0
33,0.5000934,0.49990654,S100,0
34,0.50012916,0.49987084,S100,0
35,0.50009704,0.49990296,S100,0
36,0.49984363,0.50015634,S100,0
37,0.49976194,0.50023806,S100,0
38,0.49957818,0.5004218,S100,0
39,0.49937958,0.5006204,S100,0
40,0.49971798,0.500282,S100,0
41,0.4995664,0.5004336,S100,0
42,0.4999664,0.50003356,S100,0
43,0.5002884,0.49971157,S100,0
44,0.500021,0.49997905,S100,0
45,0.499889,0.500111,S100,0
46,0.4997725,0.5002276,S100,0
47,0.5002141,0.49978593,S100,0
48,0.500112,0.49988797,S100,0
49,0.49972612,0.50027394,S100,0
50,0.49988732,0.50011265,S100,0
51,0.49964955,0.5003504,S100,0
52,0.49949038,0.5005097,S100,0
53,0.49937713,0.50062287,S100,0
54,0.49906498,0.50093496,S100,0
55,0.49915227,0.50084776,S100,0
56,0.499203,0.50079703,S100,0
57,0.49919525,0.5008048,S100,0
58,0.49904516,0.50095487,S100,0
59,0.49888045,0.5011195,S100,0
60,0.49916628,0.50083375,S100,0
61,0.49911696,0.5008831,S100,0
62,0.49940896,0.5005911,S100,0
63,0.49912995,0.50087,S100,0
64,0.4990414,0.50095856,S100,0
65,0.4989042,0.50109583,S100,0
66,0.4990968,0.5009031,S100,0
67,0.49907416,0.50092584,S100,0
68,0.4988974,0.50110257,S100,0
69,0.49887058,0.50112945,S100,0
70,0.49884355,0.50115645,S100,0
71,0.499046,0.500954,S100,0
72,0.49921027,0.5007897,S100,0
73,0.49897727,0.50102276,S100,0
74,0.49921742,0.5007826,S100,0
75,0.4992409,0.5007591,S100,0
76,0.4991265,0.50087357,S100,0
77,0.49915954,0.5008405,S100,0
78,0.4989919,0.50100815,S100,0
79,0.49922937,0.5007706,S100,0
80,0.4993373,0.50066274,S100,0
81,0.49957237,0.5004276,S100,0
82,0.49927884,0.5007211,S100,0
83,0.49922362,0.50077635,S100,0
84,0.4996023,0.5003977,S100,0
85,0.499608,0.500392,S100,0
86,0.4996451,0.5003548,S100,0
87,0.4998459,0.50015414,S100,0
88,0.49950397,0.50049603,S100,0
89,0.4997381,0.50026184,S100,0
90,0.49951863,0.5004814,S100,0
91,0.49925393,0.5007461,S100,0
92,0.4990376,0.5009624,S100,0
93,0.49897656,0.5010234,S100,0
94,0.498907,0.501093,S100,0
95,0.49918902,0.500811,S100,0
96,0.49905908,0.500941,S100,0
97,0.49903375,0.5009662,S100,0
98,0.49979144,0.5002085,S100,0
99,0.499893,0.50010693,S100,0
100,0.49994546,0.5000546,S100,0
101,0.49997166,0.5000284,S100,0
102,0.49958304,0.50041693,S100,0
103,0.49992454,0.5000754,S100,0
104,0.49997744,0.5000226,S100,0
105,0.50009716,0.49990278,S100,0
106,0.4999158,0.5000842,S100,0
107,0.49973506,0.50026494,S100,0
108,0.5001994,0.49980065,S100,0
109,0.50017154,0.49982846,S100,0
110,0.5005655,0.49943444,S100,0
111,0.50020033,0.49979967,S100,0
112,0.50003177,0.4999682,S100,0
113,0.49984628,0.5001538,S100,0
114,0.49994624,0.50005376,S100,0
115,0.4998569,0.5001432,S100,0
116,0.49976945,0.5002306,S100,0
117,0.4995678,0.5004322,S100,0
