sid,pre accu,post accu
S226,,[0.6433121]
S227,,[0.49056604]
S228,,[0.6918239]
S229,,[0.5875]
S230,,[0.71974522]
S231,,[0.75]
S232,,[0.74842767]
S233,,[0.68125]
S234,,[0.69620253]
S235,,[0.5443038]
S236,,[0.7]
S237,,[0.65189873]
S238,,[0.5]
S239,,[0.45]
S240,,[0.61875]
S241,,[0.54140127]
S242,,[0.4375]
S243,,[0.64968153]
S244,,[0.70440252]
