sid,pre accu,post accu
A10FTGEV1WR18H,,[0.70625]
A1171IQSWQS0K8,,[0.62893082]
A12GURH9VA1DSL,,[0.52830189]
A131ASOEYX40WQ,,[0.56603774]
A13FTIHWW9GE8X,,[0.71698113]
A13WYZ8AXD6ODX,,[0.9245283]
A14S8YR2HRXVNX,,[0.94339623]
A14Y8ML89H3XFL,,[0.625]
A17FGZ1I5P9RZA,,[0.66037736]
A17UGPL6SP30TI,,[0.62820513]
A185UIGZSN2Z0K,,[0.7]
A18R0AUVIN6WX,,[0.7375]
A18S266M02RWZU,,[0.7]
A19AVIOBMJJFR,,[0.525]
A19DVHPN5TEYL7,,[0.5625]
A19TD2J8506A4Y,,[0.51538462]
A1AZGIX6JKKXLJ,,[0.58125]
A1B3GZ82DXB3FC,,[0.61783439]
A1B58D405N5JMG,,[0.58823529]
A1C2T79XTDHE39,,[0.65625]
A1CQ0A0GDCNWQM,,[0.575]
A1CWIZ7489ITS9,,[0.6]
A1DAMLBQ646F3K,,[0.50943396]
A1DHGKBQOKC8CC,,[0.6163522]
A1DQQ0CHG7WW3E,,[1.]
A1E6CS5JV5MNGI,,[0.53125]
A1EMZIYF5ZO6JB,,[0.5625]
A1F8TOJICOEVLL,,[0.69375]
A1FDT9TI1EUTUT,,[0.78378378]
A1FXGW5C0H4L3T,,[0.58125]
A1G1K9Y2EXBWCC,,[0.67088608]
A1HKYY6XI2OHO1,,[0.64900662]
A1HPHTOU79BT9H,,[0.51485149]
A1HYX9RFPAO63W,,[0.58125]
A1J1PWS99LFVPL,,[0.5875]
A1J7N95EW8EGCX,,[0.64375]
A1JX9ROLDPIVTX,,[0.66875]
A1K93WBH35CIAZ,,[0.50387597]
A1LKKR0ZJ9L1IP,,[0.51875]
A1MBOVL1252O51,,[0.51875]
A1MJ82C7YG7W89,,[0.59748428]
A1MLWVH0IE3HJ1,,[0.56687898]
A1MYJP0JHMTTHV,,[0.53061224]
A1N1N35Z156GTY,,[0.625]
A1O57XVTTB1PNZ,,[0.64375]
A1PUIGT83JOHH6,,[0.65]
A1Q2Y5NFN4VVGT,,[0.66875]
A1Q8LP6TE293F4,,[0.65625]
A1QA71PIMNZWYD,,[0.43949045]
A1QCXSZJ3ZLCNY,,[0.7375]
A1QONOC90I9YMI,,[0.59375]
A1QVRDWVOPLMTS,,[0.53164557]
A1RMC2LZQUM9L6,,[0.6375]
A1SX3P1H4IWKFQ,,[0.77931034]
A1TKDVMKM4VWQ8,,[0.52201258]
A1UJ2M1AKWMNLC,,[0.56962025]
A1UY31PXAQRQ5G,,[0.49375]
A1VCX33RL5OFNY,,[0.75796178]
A1VFRCYMWGWWCZ,,[0.49342105]
A1W1QA5KGVZBLC,,[0.63125]
A1XIVB0HPSFJHG,,[0.63125]
A1XUZFDVKP95VC,,[0.60625]
A1XWKA72Z23TGA,,[0.49685535]
A1YK7OG66BQXVX,,[0.55223881]
A201524B1GJWBO,,[0.51006711]
A203M04929HFP4,,[0.69620253]
A20CEJD8OX82EO,,[0.62893082]
A20VAAO3DYW5GL,,[0.58490566]
A2259HGMTESQVX,,[0.5875]
A23A5GN4EU95BU,,[0.63576159]
A24KZEEOBETVFU,,[0.65]
A24Y2BHD6TDX4Z,,[0.5625]
A2531UD0IGT731,,[0.675]
A2545UHAWSKDVH,,[0.55172414]
A25EK5Q3R4ZHE8,,[0.5]
A25LHXY3SAOVBV,,[0.61875]
A27EAZSYEVYSLO,,[0.61783439]
A27KDTUI0H1KJV,,[0.675]
A286W816CMIZL9,,[0.55625]
A288RSAGJBLY9,,[0.66875]
A2916ZYJKILPU9,,[0.5]
A2A0UH228PYMNX,,[0.7124183]
A2AE610UE18R8G,,[0.66666667]
A2AJA3UXBCKD9X,,[0.68987342]
A2ATG240M7SGN7,,[0.59375]
A2B3Z92VTSGCD4,,[0.55974843]
A2BY3NK0YQO891,,[0.77987421]
A2C3NX6FY216V5,,[0.5033557]
A2C54JB2A8I1YO,,[0.5483871]
A2C9NR5DY668JU,,[0.50641026]
A2CAMPAA7650H2,,[0.6918239]
A2CFWSOCEXD81T,,[0.59493671]
A2E3O3O0PPX3IQ,,[0.60625]
A2EN2JB0M007A6,,[0.60759494]
A2FAJQUVSEXZRN,,[0.6875]
A2FN1RVZKLEV0U,,[0.63291139]
A2FS1WANWKDNDR,,[0.5477707]
A2GALIYUWAIPNV,,[0.65605096]
A2GCBL4AZI88Y4,,[0.47798742]
A2GXLM74C7BDI8,,[0.69871795]
A2HJDLSU95MH8Q,,[0.69375]
A2HRAAY4QRTM7S,,[0.53125]
A2JBI6GEDB1856,,[0.72327044]
A2K6Z7C7Z6VTBF,,[0.70866142]
A2KQFLUT7652DA,,[0.55625]
A2L26DMSVUEDP6,,[0.65625]
A2LO8K013TX9FA,,[0.73125]
A2LOLCBOJZ80DD,,[0.65131579]
A2MYP4G1RB2X2P,,[0.63225806]
A2P22X4GQWQ8Z1,,[0.62264151]
A2PE83MK76CRMI,,[0.5125]
A2QAJ9ZTN8YY89,,[0.7125]
A2QCJ7Y5ONXD91,,[0.98734177]
A2QPMJ4GADLUW2,,[0.61006289]
A2R1011DR8EXHQ,,[0.54605263]
A2R1LWOGQJTGRL,,[0.65822785]
A2R1YTFK72WMET,,[0.51298701]
A2REKFNIBY9O9K,,[0.54375]
A2RG00DYDHIS6Q,,[0.99367089]
A2S6QOCFC3EAYH,,[0.56329114]
A2SIHWBR1S6TGF,,[0.56962025]
A2SNAXBDSA5P06,,[0.5]
A2TV18A7NQF6I5,,[0.64375]
A2TXUNEHPTW3Z3,,[0.675]
A2V7UNVBF8SQAK,,[1.]
A2VN59CZEQ7P0R,,[0.6918239]
A2VNE375MVLU8J,,[0.61783439]
A2W02ACKYETLOA,,[0.63125]
A2WH1XDJ91OSFA,,[0.66037736]
A2YNLDUCO22THM,,[0.4875]
