sid,pre accu,post accu
A10FTGEV1WR18H,,[0.50625]
A1171IQSWQS0K8,,[0.49056604]
A12GURH9VA1DSL,,[0.3836478]
A131ASOEYX40WQ,,[0.49056604]
A13FTIHWW9GE8X,,[0.31446541]
A13WYZ8AXD6ODX,,[0.93710692]
A14S8YR2HRXVNX,,[0.20125786]
A14Y8ML89H3XFL,,[0.35625]
A17FGZ1I5P9RZA,,[0.44654088]
A17UGPL6SP30TI,,[0.57692308]
A185UIGZSN2Z0K,,[0.50625]
A18R0AUVIN6WX,,[0.49375]
A18S266M02RWZU,,[0.5625]
A19AVIOBMJJFR,,[0.475]
A19DVHPN5TEYL7,,[0.5125]
A19TD2J8506A4Y,,[0.45384615]
A1AZGIX6JKKXLJ,,[0.3875]
A1B3GZ82DXB3FC,,[0.50955414]
A1B58D405N5JMG,,[0.47712418]
A1C2T79XTDHE39,,[0.475]
A1CQ0A0GDCNWQM,,[0.51875]
A1CWIZ7489ITS9,,[0.46666667]
A1DAMLBQ646F3K,,[0.47169811]
A1DHGKBQOKC8CC,,[0.58490566]
A1DQQ0CHG7WW3E,,[0.]
A1E6CS5JV5MNGI,,[0.51875]
A1EMZIYF5ZO6JB,,[0.35625]
A1F8TOJICOEVLL,,[0.525]
A1FDT9TI1EUTUT,,[0.66891892]
A1FXGW5C0H4L3T,,[0.5375]
A1G1K9Y2EXBWCC,,[0.43037975]
A1HKYY6XI2OHO1,,[0.55629139]
A1HPHTOU79BT9H,,[0.44554455]
A1HYX9RFPAO63W,,[0.35625]
A1J1PWS99LFVPL,,[0.45]
A1J7N95EW8EGCX,,[0.525]
A1JX9ROLDPIVTX,,[0.525]
A1K93WBH35CIAZ,,[0.59689922]
A1LKKR0ZJ9L1IP,,[0.4875]
A1MBOVL1252O51,,[0.44375]
A1MJ82C7YG7W89,,[0.54716981]
A1MLWVH0IE3HJ1,,[0.56687898]
A1MYJP0JHMTTHV,,[0.51020408]
A1N1N35Z156GTY,,[0.54375]
A1O57XVTTB1PNZ,,[0.525]
A1PUIGT83JOHH6,,[0.49375]
A1Q2Y5NFN4VVGT,,[0.7375]
A1Q8LP6TE293F4,,[0.55]
A1QA71PIMNZWYD,,[0.47133758]
A1QCXSZJ3ZLCNY,,[0.4875]
A1QONOC90I9YMI,,[0.5375]
A1QVRDWVOPLMTS,,[0.60126582]
A1RMC2LZQUM9L6,,[0.45]
A1SX3P1H4IWKFQ,,[0.80689655]
A1TKDVMKM4VWQ8,,[0.46540881]
A1UJ2M1AKWMNLC,,[0.29113924]
A1UY31PXAQRQ5G,,[0.575]
A1VCX33RL5OFNY,,[0.80254777]
A1VFRCYMWGWWCZ,,[0.49342105]
A1W1QA5KGVZBLC,,[0.54375]
A1XIVB0HPSFJHG,,[0.575]
A1XUZFDVKP95VC,,[0.46875]
A1XWKA72Z23TGA,,[0.53459119]
A1YK7OG66BQXVX,,[0.45522388]
A201524B1GJWBO,,[0.57718121]
A203M04929HFP4,,[0.5]
A20CEJD8OX82EO,,[0.27672956]
A20VAAO3DYW5GL,,[0.37735849]
A2259HGMTESQVX,,[0.5125]
A23A5GN4EU95BU,,[0.62913907]
A24KZEEOBETVFU,,[0.4875]
A24Y2BHD6TDX4Z,,[0.49375]
A2531UD0IGT731,,[0.5375]
A2545UHAWSKDVH,,[0.44137931]
A25EK5Q3R4ZHE8,,[0.49375]
A25LHXY3SAOVBV,,[0.525]
A27EAZSYEVYSLO,,[0.3566879]
A27KDTUI0H1KJV,,[0.50625]
A286W816CMIZL9,,[0.41875]
A288RSAGJBLY9,,[0.55625]
A2916ZYJKILPU9,,[0.53125]
A2A0UH228PYMNX,,[0.52287582]
A2AE610UE18R8G,,[0.52201258]
A2AJA3UXBCKD9X,,[0.31012658]
A2ATG240M7SGN7,,[0.6375]
A2B3Z92VTSGCD4,,[0.50943396]
A2BY3NK0YQO891,,[0.19496855]
A2C3NX6FY216V5,,[0.67114094]
A2C54JB2A8I1YO,,[0.51612903]
A2C9NR5DY668JU,,[0.46794872]
A2CAMPAA7650H2,,[0.51572327]
A2CFWSOCEXD81T,,[0.34177215]
A2E3O3O0PPX3IQ,,[0.53125]
A2EN2JB0M007A6,,[0.55063291]
A2FAJQUVSEXZRN,,[0.4875]
A2FN1RVZKLEV0U,,[0.43037975]
A2FS1WANWKDNDR,,[0.58598726]
A2GALIYUWAIPNV,,[0.5477707]
A2GCBL4AZI88Y4,,[0.43396226]
A2GXLM74C7BDI8,,[0.46153846]
A2HJDLSU95MH8Q,,[0.5375]
A2HRAAY4QRTM7S,,[0.4625]
A2JBI6GEDB1856,,[0.55345912]
A2K6Z7C7Z6VTBF,,[0.31496063]
A2KQFLUT7652DA,,[0.44375]
A2L26DMSVUEDP6,,[0.49375]
A2LO8K013TX9FA,,[0.53125]
A2LOLCBOJZ80DD,,[0.54605263]
A2MYP4G1RB2X2P,,[0.49677419]
A2P22X4GQWQ8Z1,,[0.47798742]
A2PE83MK76CRMI,,[0.43125]
A2QAJ9ZTN8YY89,,[0.54375]
A2QCJ7Y5ONXD91,,[0.01265823]
A2QPMJ4GADLUW2,,[0.50314465]
A2R1011DR8EXHQ,,[0.51973684]
A2R1LWOGQJTGRL,,[0.64556962]
A2R1YTFK72WMET,,[0.50649351]
A2REKFNIBY9O9K,,[0.425]
A2RG00DYDHIS6Q,,[0.00632911]
A2S6QOCFC3EAYH,,[0.55696203]
