sid,pre accu,post accu
S226,,[0.56329114]
S227,,[0.59090909]
S228,,[0.52201258]
S229,,[0.54375]
S230,,[0.50943396]
S231,,[0.3625]
S232,,[0.49056604]
S233,,[0.58125]
S234,,[0.48407643]
S235,,[0.3375]
S236,,[0.58490566]
S237,,[0.4625]
S238,,[0.41875]
S239,,[0.5125]
S240,,[0.40625]
S241,,[0.41772152]
S242,,[0.50625]
S243,,[0.4875]
S244,,[0.50314465]
S245,,[0.49685535]
S246,,[0.53797468]
S247,,[0.47435897]
S248,,[0.45588235]
S249,,[0.525]
S250,,[0.47798742]
S251,,[0.49681529]
