sid,pre accu,post accu
S226,,[0.51265823]
S227,,[0.64285714]
S228,,[0.72327044]
S229,,[0.725]
S230,,[0.59748428]
S231,,[0.7125]
S232,,[0.63522013]
S233,,[0.5625]
S234,,[0.68152866]
S235,,[0.6125]
S236,,[0.68553459]
S237,,[0.76875]
S238,,[0.7125]
S239,,[0.74375]
S240,,[0.7]
S241,,[0.56962025]
S242,,[0.775]
S243,,[0.6625]
S244,,[0.6163522]
S245,,[0.6163522]
S246,,[0.62658228]
S247,,[0.51923077]
S248,,[0.625]
S249,,[0.58125]
S250,,[0.65408805]
S251,,[0.59235669]
