sid,pre accu,post accu
S226,,[0.53797468]
S227,,[0.63636364]
S228,,[0.74213836]
S229,,[0.74375]
S230,,[0.63522013]
S231,,[0.70625]
S232,,[0.59119497]
S233,,[0.63125]
S234,,[0.66878981]
S235,,[0.55625]
S236,,[0.67295597]
S237,,[0.7625]
S238,,[0.6625]
S239,,[0.675]
S240,,[0.70625]
S241,,[0.58860759]
S242,,[0.75625]
S243,,[0.6375]
S244,,[0.58490566]
S245,,[0.61006289]
S246,,[0.6835443]
S247,,[0.46794872]
S248,,[0.58088235]
S249,,[0.575]
S250,,[0.63522013]
S251,,[0.60509554]
