sid,pre accu,post accu
S226,,[0.6433121]
S227,,[0.5408805]
S228,,[0.68125]
S229,,[0.54716981]
S230,,[0.7875]
S231,,[0.6918239]
S232,,[0.55345912]
S233,,[0.67721519]
S234,,[0.5125]
S235,,[0.56603774]
S236,,[0.56603774]
S237,,[0.7125]
S238,,[0.69375]
S239,,[0.62025316]
S240,,[0.7875]
S241,,[0.69426752]
S242,,[0.70253165]
S243,,[0.7133758]
S244,,[0.6163522]
S245,,[0.58823529]
S246,,[0.59375]
S247,,[0.61146497]
S248,,[0.71069182]
S249,,[0.59748428]
S250,,[0.55345912]
