sid,pre accu,post accu
S226,,[0.77707006]
S227,,[0.40880503]
S228,,[0.5375]
S229,,[0.49685535]
S230,,[0.44375]
S231,,[0.47798742]
S232,,[0.52201258]
S233,,[0.46202532]
S234,,[0.6625]
S235,,[0.37735849]
S236,,[0.53459119]
S237,,[0.58125]
S238,,[0.5]
S239,,[0.60759494]
S240,,[0.49375]
S241,,[0.55414013]
S242,,[0.58860759]
S243,,[0.58598726]
S244,,[0.51572327]
S245,,[0.54411765]
S246,,[0.56875]
S247,,[0.61146497]
S248,,[0.52830189]
S249,,[0.53459119]
S250,,[0.58490566]
