sid,pre accu,post accu
S226,,[0.56687898]
S227,,[0.52201258]
S228,,[0.68125]
S229,,[0.53459119]
S230,,[0.7875]
S231,,[0.64779874]
S232,,[0.53459119]
S233,,[0.72151899]
S234,,[0.53125]
S235,,[0.60377358]
S236,,[0.61006289]
S237,,[0.63125]
S238,,[0.725]
S239,,[0.58860759]
S240,,[0.75]
S241,,[0.65605096]
S242,,[0.69620253]
S243,,[0.72611465]
S244,,[0.60377358]
S245,,[0.61029412]
S246,,[0.65]
S247,,[0.57324841]
S248,,[0.70440252]
S249,,[0.52830189]
S250,,[0.54716981]
