sid,pre accu,post accu
A10KUKZO8X00FX,,[0.55844156]
A11LSO6D7BMY99,,[0.5408805]
A12GURH9VA1DSL,,[0.6163522]
A12SGLXX6B9DKR,,[0.475]
A131ASOEYX40WQ,,[0.49056604]
A13324WUZPFTSU,,[0.41509434]
A13FTIHWW9GE8X,,[0.67295597]
A13RB1XEBC42IB,,[0.49032258]
A13WYZ8AXD6ODX,,[0.05031447]
A142WDKXKIGZ2J,,[0.49685535]
A15NB4T70DJF4A,,[0.5408805]
A15YUDP435G6GR,,[0.44585987]
A17UGPL6SP30TI,,[0.43589744]
A18SI8WCQO5Y7G,,[0.48427673]
A19AVIOBMJJFR,,[0.525]
A19JWJ0ACBROIQ,,[0.5125]
A1A8MBDIAQT43U,,[0.49367089]
A1AWCWWNKROZB4,,[0.53164557]
A1AZGIX6JKKXLJ,,[0.61875]
A1B14CS9DW7008,,[0.4556962]
A1B3GZ82DXB3FC,,[0.50318471]
A1B58D405N5JMG,,[0.50326797]
A1BHS3P43IEM0C,,[0.57594937]
A1C6FKYJT2GANX,,[0.50625]
A1COS8FJCDM53I,,[0.50632911]
A1CQ0A0GDCNWQM,,[0.4625]
A1CU00SW7F9TMB,,[0.51572327]
A1CWIZ7489ITS9,,[0.52]
A1DAMLBQ646F3K,,[0.51572327]
A1DHGKBQOKC8CC,,[0.35849057]
A1E6CS5JV5MNGI,,[0.475]
A1FXGW5C0H4L3T,,[0.4875]
A1G1K9Y2EXBWCC,,[0.56962025]
A1G331HUXOSJAM,,[0.32075472]
A1G399CGVV8MYK,,[0.43396226]
A1GZCLBFBKWFEZ,,[0.45625]
A1HPHTOU79BT9H,,[0.55445545]
A1HYU54H5V004N,,[0.48125]
A1HYX9RFPAO63W,,[0.65625]
A1IFIK8J49WBER,,[0.5]
A1JSVBR3BE3FJP,,[0.45751634]
A1JX9ROLDPIVTX,,[0.475]
A1K21SF4UU9I89,,[0.40909091]
A1K93WBH35CIAZ,,[0.40310078]
A1KUHOL3DB3ON,,[0.525]
A1MBOVL1252O51,,[0.575]
A1MJ82C7YG7W89,,[0.45283019]
A1MK9E61C7IV5Q,,[0.58490566]
A1MLWVH0IE3HJ1,,[0.43312102]
A1MOK8UVLG7FJK,,[0.4375]
A1MYJP0JHMTTHV,,[0.48979592]
A1N1N35Z156GTY,,[0.4625]
A1NT5BBN005ZNJ,,[0.56329114]
A1Q2Y5NFN4VVGT,,[0.2625]
A1QA71PIMNZWYD,,[0.52866242]
A1QECZB49T1H3K,,[0.39240506]
A1QVRDWVOPLMTS,,[0.39873418]
A1RZQMVQ8FSNOS,,[0.40880503]
A1S8AGMAWK2SZN,,[0.5375]
A1SX3P1H4IWKFQ,,[0.16551724]
A1TKDVMKM4VWQ8,,[0.53459119]
A1TSST60BO5K52,,[0.55384615]
A1U69QDM8UIXZ5,,[0.45]
A1UJ2M1AKWMNLC,,[0.70886076]
A1ULX8TTW7ZFV7,,[0.44375]
A1UY31PXAQRQ5G,,[0.425]
A1VCX33RL5OFNY,,[0.19745223]
A1VHYLBRF21ZFB,,[0.63815789]
A1W1QA5KGVZBLC,,[0.45625]
A1WBUS5PV9PAGR,,[0.53503185]
A1XWKA72Z23TGA,,[0.49685535]
A1YGJPSS0T3O6J,,[0.5625]
A1YK7OG66BQXVX,,[0.53731343]
A1YQ54ZCCS1G1C,,[0.4625]
A1ZTWWYWQWT7NJ,,[0.45]
A201524B1GJWBO,,[0.42281879]
A20VSS4MA17WZ6,,[0.50625]
A2259HGMTESQVX,,[0.4875]
A237TMG0AIG9PX,,[0.45283019]
A24KZEEOBETVFU,,[0.525]
A24Y2BHD6TDX4Z,,[0.5]
A2509PSPWX47EP,,[0.5125]
A2545UHAWSKDVH,,[0.56551724]
A25EK5Q3R4ZHE8,,[0.51875]
A25Q1B6EXDAIO4,,[0.1474359]
A261ZPN1DBO1GT,,[0.41935484]
A26U302WESU9UH,,[0.47468354]
A27EAZSYEVYSLO,,[0.65605096]
A27KDTUI0H1KJV,,[0.50625]
A27PP69MUCWV0J,,[0.49367089]
A27VDYB5VONES2,,[0.45283019]
A28JXDDPMW8IK0,,[0.4625]
A2916ZYJKILPU9,,[0.46875]
A29PKMLH38N148,,[0.48]
A2AE610UE18R8G,,[0.47798742]
A2AJA3UXBCKD9X,,[0.71518987]
A2ATG240M7SGN7,,[0.3625]
A2B3Z92VTSGCD4,,[0.49056604]
A2C3NX6FY216V5,,[0.32885906]
A2C9NR5DY668JU,,[0.53205128]
A2CVQU44JRXCKU,,[0.21383648]
A2DZV5E6PH5NC4,,[0.45]
A2FN1RVZKLEV0U,,[0.60126582]
