sid,pre accu,post accu
A10KUKZO8X00FX,,[0.57142857]
A11LSO6D7BMY99,,[0.55345912]
A12GURH9VA1DSL,,[0.59119497]
A12SGLXX6B9DKR,,[0.54375]
A131ASOEYX40WQ,,[0.49056604]
A13324WUZPFTSU,,[0.45283019]
A13FTIHWW9GE8X,,[0.71698113]
A13RB1XEBC42IB,,[0.46451613]
A13WYZ8AXD6ODX,,[0.08805031]
A142WDKXKIGZ2J,,[0.49056604]
A15NB4T70DJF4A,,[0.55345912]
A15YUDP435G6GR,,[0.47133758]
A17UGPL6SP30TI,,[0.46794872]
A18SI8WCQO5Y7G,,[0.47798742]
A19AVIOBMJJFR,,[0.54375]
A19JWJ0ACBROIQ,,[0.49375]
A1A8MBDIAQT43U,,[0.49367089]
A1AWCWWNKROZB4,,[0.53164557]
A1AZGIX6JKKXLJ,,[0.50625]
A1B14CS9DW7008,,[0.50632911]
A1B3GZ82DXB3FC,,[0.52229299]
A1B58D405N5JMG,,[0.50326797]
A1BHS3P43IEM0C,,[0.55063291]
A1C6FKYJT2GANX,,[0.4875]
A1COS8FJCDM53I,,[0.50632911]
A1CQ0A0GDCNWQM,,[0.48125]
A1CU00SW7F9TMB,,[0.5408805]
A1CWIZ7489ITS9,,[0.51333333]
A1DAMLBQ646F3K,,[0.51572327]
A1DHGKBQOKC8CC,,[0.43396226]
A1E6CS5JV5MNGI,,[0.48125]
A1FXGW5C0H4L3T,,[0.51875]
A1G1K9Y2EXBWCC,,[0.58227848]
A1G331HUXOSJAM,,[0.35849057]
A1G399CGVV8MYK,,[0.44654088]
A1GZCLBFBKWFEZ,,[0.43125]
A1HPHTOU79BT9H,,[0.56435644]
A1HYU54H5V004N,,[0.5125]
A1HYX9RFPAO63W,,[0.6375]
A1IFIK8J49WBER,,[0.50625]
A1JSVBR3BE3FJP,,[0.49673203]
A1JX9ROLDPIVTX,,[0.49375]
A1K21SF4UU9I89,,[0.42857143]
A1K93WBH35CIAZ,,[0.37984496]
A1KUHOL3DB3ON,,[0.5125]
A1MBOVL1252O51,,[0.575]
A1MJ82C7YG7W89,,[0.44654088]
A1MK9E61C7IV5Q,,[0.59119497]
A1MLWVH0IE3HJ1,,[0.44585987]
A1MOK8UVLG7FJK,,[0.44375]
A1MYJP0JHMTTHV,,[0.45578231]
A1N1N35Z156GTY,,[0.45]
A1NT5BBN005ZNJ,,[0.53164557]
