sid,post accu,
A104V8NZIQFN2F,[0.76100629],0.76100629
A116ZI03NFKZP2,[0.55128205],0.55128205
A12YRP4B70IFU3,[0.70253165],0.70253165
A132MSWBBVTOES,[0.73125],0.73125
A153HLAVH5FILS,[0.65625],0.65625
A156I0UDVISMNE,[0.63694268],0.63694268
A171WYHYRYMYQZ,[0.69375],0.69375
A197LCCJ6SC5RU,[0.73584906],0.73584906
A19TD2J8506A4Y,[0.45384615],0.45384615
A19WXHQSBB6P6O,[0.58125],0.58125
A19YM9K2W233IM,[0.64375],0.64375
A1AZLJ3R5FQ9B7,[0.57324841],0.57324841
A1B4PKGXKL7UOH,[0.62411348],0.62411348
A1B7GQTH9YG04X,[0.74375],0.74375
A1BG47GSHQ9WSU,[0.825],0.825
A1BS578UP5XCAR,[0.53459119],0.53459119
A1C2T79XTDHE39,[0.7125],0.7125
A1CIEZNXXDSO6V,[0.78125],0.78125
A1CR7O77ZW0QQU,[0.73125],0.73125
A1GNV8C2792XF,[0.58125],0.58125
A1GSEK9J872N9R,[0.66455696],0.66455696
A1HA5WALONI2FD,[0.75],0.75
A1HFPDHBLO6KZW,[0.58125],0.58125
A1HP506HGINWSV,[0.7625],0.7625
A1I8VAUT4V90YR,[0.69811321],0.69811321
A1J7N95EW8EGCX,[0.725],0.725
A1J9OZZ1LDG8VN,[0.58125],0.58125
A1KFV732TWXROL,[0.6],0.6
A1KIL2V6SMJBGX,[0.63291139],0.63291139
A1L7B0F8PVW1D0,[0.56875],0.56875
A1LKKR0ZJ9L1IP,[0.55625],0.55625
A1LSFPPDGORPB0,[0.56875],0.56875
A1M1E62KXCDNL0,[0.57692308],0.57692308
A1MJVTR0PCKBWW,[0.6918239],0.6918239
A1MT52IO9GBZ1M,[0.4625],0.4625
A1P3HHEXWNLJMP,[0.65625],0.65625
A1QAWECOJYKVO4,[0.55063291],0.55063291
A1QX1RYLCFXZJ9,[0.67924528],0.67924528
A1T429RLLFTG35,[0.66875],0.66875
A1T4HSFG9NPJ23,[0.58125],0.58125
A1UKZRDH1T231M,[0.6875],0.6875
A1V339VY5CNWLS,[0.72151899],0.72151899
A1VRBTDT3VJSIA,[0.57232704],0.57232704
A1W4IS5NDEFNFL,[0.68125],0.68125
A1WSCND5HZZV5N,[0.64375],0.64375
A1XE5G7H6AO5HH,[0.64375],0.64375
A1XU9GFZAGFJ5B,[0.79375],0.79375
A1XUZFDVKP95VC,[0.5875],0.5875
A1YCGICA8XCNBH,[0.61006289],0.61006289
A1YXTSIV0YB8RW,[0.59119497],0.59119497
A1Z2QEEPKEK1X1,[0.64375],0.64375
A1ZNMX8WJCDKQQ,[0.68125],0.68125
A20KWU6IJJX5AT,[0.79375],0.79375
A20VAAO3DYW5GL,[0.47169811],0.47169811
A2179410P3XBIQ,[0.51875],0.51875
A21HUPW67XA7UJ,[0.73125],0.73125
A21WXJDPT7I70M,[0.6625],0.6625
A21ZK49H9LSSRY,[0.69375],0.69375
A21ZNPDJNBKCWG,[0.65],0.65
A22CPS48MSR1OQ,[0.85],0.85
A22DDO8NILSX6O,[0.5875],0.5875
A22DVMN2Y3XHWA,[0.60625],0.60625
A22WWSTT8TU7G1,[0.6375],0.6375
A22ZB2132UJB6Y,[0.6125],0.6125
A22ZZCICZDCSTY,[0.66242038],0.66242038
A235ULDV4XUVDM,[0.54375],0.54375
A24CG5BTB8KQ39,[0.52201258],0.52201258
A24FB6EEAEZKA4,[0.6625],0.6625
A2531UD0IGT731,[0.71875],0.71875
A25LHXY3SAOVBV,[0.6875],0.6875
A26YJJHOW9HXUY,[0.675],0.675
A26Z8M2VSEWUU4,[0.775],0.775
A27ZW1CY6TMKT8,[0.7],0.7
A288RSAGJBLY9,[0.7],0.7
A2AWSN5CWONM8,[0.64968153],0.64968153
A2BLQ1GVEHJR8T,[0.65],0.65
A2CJNNTLFULCTH,[0.67948718],0.67948718
A2CWA5VQZ6IWMQ,[0.63125],0.63125
A2DOMBSKO75VV7,[0.64375],0.64375
A2DU0TGJDZWUCV,[0.775],0.775
A2E72ZI1VESTMR,[0.67924528],0.67924528
A2E7S35ZI3WBET,[0.55414013],0.55414013
A2FN0MPGK61HW,[0.51282051],0.51282051
A2FUQER3KRIXYJ,[0.76582278],0.76582278
A2G53Y36QD1ZGV,[0.6875],0.6875
A2GL2Y13IGLHLK,[0.51572327],0.51572327
A2GVON0W6E874S,[0.80625],0.80625
A2H0A9JR2ZDR24,[0.64556962],0.64556962
A2H6Q22X1V1FTX,[0.75],0.75
A2HJDLSU95MH8Q,[0.725],0.725
A2I14UHUQIH4L0,[0.72955975],0.72955975
A2I43BDUPAM00C,[0.60625],0.60625
A2INUUEUK5K065,[0.58125],0.58125
A2J43FWL1Z0FV1,[0.66875],0.66875
A2JD1QZEPKPD6L,[0.58974359],0.58974359
A2JJ46H36C4R9,[0.7375],0.7375
A2JJAEQ8LHRWNV,[0.6],0.6
A2JMIAOV67CPHI,[0.6875],0.6875
A2K6QV9HRJ4V7B,[0.55],0.55
A2KW17G25L25R8,[0.59748428],0.59748428
A2LJTCHPRZLGS7,[0.56875],0.56875
A2M9JNCHRKMCC4,[0.7],0.7
A2MF0OZ7Q0J4UP,[0.70625],0.70625
A2NMLTECRDWFN2,[0.5477707],0.5477707
A2OLQUU01EOJLH,[0.58860759],0.58860759
A2P22X4GQWQ8Z1,[0.69811321],0.69811321
A2P5UFOTXOR08T,[0.71069182],0.71069182
A2P8V5SKYLL5I4,[0.47169811],0.47169811
A2QIX7DNN0DZY6,[0.5625],0.5625
A2R1011DR8EXHQ,[0.49342105],0.49342105
A2S6QOCFC3EAYH,[0.63291139],0.63291139
A2SLEMDA17XTZ1,[0.65605096],0.65605096
A2TV18A7NQF6I5,[0.7125],0.7125
A2V3P1XE33NYC3,[0.71875],0.71875
A2VGFS03KCCR1Q,[0.65625],0.65625
A2VO8C41JJIQY9,[0.75],0.75
A2VPCWI6X1QCDF,[0.75],0.75
A2WSSRWT4ZBHK3,[0.60126582],0.60126582
A2WTNZHRALOHX8,[0.58125],0.58125
A2YCDNVHMPVFG6,[0.55625],0.55625
A2YZVS6MBFQQPQ,[0.68125],0.68125
A2Z75NJBZ46RE9,[0.67088608],0.67088608
A2ZDJLY20J6678,[0.4875],0.4875
A2ZIO0ZTIXOE9J,[0.69620253],0.69620253
A2ZZ7GUR0MNWDC,[0.7],0.7
A302KOFOYLD89A,[0.7],0.7
A30GCTXJ17JC3I,[0.55974843],0.55974843
A30H28F41UBJGK,[0.5875],0.5875
A30VLIFQPJZ17P,[0.64779874],0.64779874
A30Z3CWKO1B6R7,[0.6375],0.6375
A318574M8Q965P,[0.49044586],0.49044586
A327V746DXH6ID,[0.59375],0.59375
A32LHQYJY0ELFS,[0.64779874],0.64779874
A32W24TWSWXW,[0.7125],0.7125
A34051YREUMGHU,[0.62893082],0.62893082
A342YLIMT6THWO,[0.6],0.6
A348UZASXTNGWR,[0.68125],0.68125
A34DYM8J0X5VK,[0.59375],0.59375
A34VID9K8BKKSH,[0.59119497],0.59119497
A362RXUHDXF7EA,[0.49685535],0.49685535
A363NKR14886XG,[0.73125],0.73125
A36EDYMS6VYHW1,[0.45625],0.45625
A36PRTZFECB76C,[0.55345912],0.55345912
A371H3PQPR2Z8J,[0.74050633],0.74050633
A377LTGWJKY2IW,[0.64375],0.64375
A37DKV7XQI7N5J,[0.8],0.8
A37XA1JSSYORAZ,[0.8125],0.8125
A38RHRTIP0PYNU,[0.5125],0.5125
A39J8MSTUDVH0D,[0.55345912],0.55345912
A39K7LI5BVW4K8,[0.66875],0.66875
A3APMO8WXVH1V0,[0.7375],0.7375
A3B6CJ8OHWI4AU,[0.69375],0.69375
A3BBR5O4W6XHBV,[0.62893082],0.62893082
A3C2DKCZLI304P,[0.47244094],0.47244094
A3CDWPBKYDDASL,[0.55974843],0.55974843
A3CGQOJC28OVGN,[0.63291139],0.63291139
A3CWEN6Y21V7TL,[0.75316456],0.75316456
A3FH7YRKBEQ2LU,[0.7375],0.7375
A3FJ3XMXO8UAJ0,[0.72955975],0.72955975
A3G5IPGLH1IIZN,[0.70625],0.70625
A3GHYD28ZZ3IEN,[0.5125],0.5125
A3GMRPF5MCQVGV,[0.775],0.775
A3GP8FXH7J96UK,[0.57861635],0.57861635
A3GRGGYSMH5PNI,[0.48125],0.48125
A3GWRDHAURRNK6,[0.7875],0.7875
A3HGCI4HL815H,[0.7],0.7
A3JAU7FJ0JJ1IU,[0.75],0.75
A3JDCVM1OXXOFG,[0.77848101],0.77848101
A3JPWEQUCQNQDB,[0.57594937],0.57594937
A3KLR6YNRYKYJ3,[0.65625],0.65625
A3KWYUV3VSNIZA,[0.71069182],0.71069182
A3LI98SL8OEDC0,[0.43870968],0.43870968
A3M1FJQLYPR8X8,[0.625],0.625
A3MELYYGRJ61SX,[0.69375],0.69375
A3MTNLK7KQ89WE,[0.56875],0.56875
A3PFU4042GIQLE,[0.69032258],0.69032258
A3PJLANVHZPRVO,[0.80625],0.80625
A3PQVDFT21IISU,[0.70625],0.70625
A3PTOOTI7ESD5W,[0.56875],0.56875
A3QIG18VHBXBSZ,[0.68553459],0.68553459
A3R1X7QCXV61JJ,[0.58064516],0.58064516
A3R5P4URN7QKU8,[0.4875],0.4875
A3SRVRFTL8413I,[0.55625],0.55625
A3SSR32EZYJ8QD,[0.74375],0.74375
A3TD3PWJ8BU2H1,[0.65277778],0.65277778
A3UZW1NTOX6I15,[0.73248408],0.73248408
A3VO1VCYS30YGW,[0.56962025],0.56962025
A3VYUJ2USDULKC,[0.65584416],0.65584416
A3W4MAKNDI1SXM,[0.63125],0.63125
A5BCSSPC180AG,[0.61875],0.61875
A6AU0NC2XUGW,[0.55345912],0.55345912
A6QR4K322HT3T,[0.75471698],0.75471698
A8E99XNOTT390,[0.6875],0.6875
A8UNVAKQHADKT,[0.69620253],0.69620253
A8X1YI90JPSGP,[0.69375],0.69375
A98E8M4QLI9RS,[0.69375],0.69375
AB3L4DBGHX7PG,[0.61392405],0.61392405
AB8BRFF4ZTZ40,[0.73125],0.73125
ABF5ENVB19SC4,[0.74842767],0.74842767
ABR849Y69MDQI,[0.71875],0.71875
ACM7GDJASVO93,[0.72727273],0.72727273
ACOUEGRDJO7B6,[0.625],0.625
AD3TJJF3AW5SO,[0.78125],0.78125
ADL6HFLKUSQOZ,[0.58441558],0.58441558
AEXA1CPBHT85H,[0.73584906],0.73584906
AFERIASET17LW,[0.6125],0.6125
AFXQR60UTDKIY,[0.66666667],0.66666667
AGHKGWDYPVDFE,[0.66875],0.66875
AGPTT5Z7VEBW0,[0.65],0.65
AIGUTKZMZ9LNR,[0.77987421],0.77987421
AIS4X2NYY3V1T,[0.63125],0.63125
AIZUOHKQT14OM,[0.49685535],0.49685535
AJNQ2PBD07FKE,[0.725],0.725
AJQGWGESKQT4Y,[0.62658228],0.62658228
AJTPDPN27UCUS,[0.8],0.8
AK5LNLWKVISPI,[0.6],0.6
AKJAMVEVMQPHS,[0.675],0.675
ALQEVX2DSDWEQ,[0.76875],0.76875
AM0R6CV53UZ2C,[0.59748428],0.59748428
AM1EIZHV3K7F2,[0.5443038],0.5443038
AMHVH9MFHO5DE,[0.63057325],0.63057325
ANV3ZKKIO6IF6,[0.6038961],0.6038961
AP6WTJVPDJQPK,[0.775],0.775
APW4V8CE0TX6O,[0.63125],0.63125
APXFQMO4UO5XQ,[0.5375],0.5375
AQ9CUPOYWCR7F,[0.6625],0.6625
AQXRHIMQ7UK7O,[0.7125],0.7125
AR5QVMHIITZSZ,[0.76875],0.76875
ARI1EMAHUA9PO,[0.63522013],0.63522013
ARJUW4XQOJNJR,[0.58227848],0.58227848
AS1KP4SMNONQC,[0.5875],0.5875
AS7HQZRGQ8CDO,[0.725],0.725
ASE79VYZNLPVD,[0.775],0.775
AT8DDSZUBOC80,[0.6625],0.6625
AU3AMYVBJ9DQ2,[0.49056604],0.49056604
AU954O2L5LLGJ,[0.7625],0.7625
AUYGA5NAC1IO6,[0.725],0.725
