sid,pre accu,post accu
A104V8NZIQFN2F,,[0.79874214]
A116ZI03NFKZP2,,[0.48717949]
A12YRP4B70IFU3,,[0.69620253]
A132MSWBBVTOES,,[0.7375]
A153HLAVH5FILS,,[0.69375]
A156I0UDVISMNE,,[0.62420382]
A171WYHYRYMYQZ,,[0.7125]
A197LCCJ6SC5RU,,[0.74842767]
A19TD2J8506A4Y,,[0.48461538]
A19WXHQSBB6P6O,,[0.51875]
A19YM9K2W233IM,,[0.64375]
A1AZLJ3R5FQ9B7,,[0.60509554]
A1B4PKGXKL7UOH,,[0.60283688]
A1B7GQTH9YG04X,,[0.73125]
A1BG47GSHQ9WSU,,[0.80625]
A1BS578UP5XCAR,,[0.52201258]
A1C2T79XTDHE39,,[0.71875]
A1CIEZNXXDSO6V,,[0.75625]
A1CR7O77ZW0QQU,,[0.73125]
A1GNV8C2792XF,,[0.6]
A1GSEK9J872N9R,,[0.65189873]
A1HA5WALONI2FD,,[0.75625]
A1HFPDHBLO6KZW,,[0.5875]
A1HP506HGINWSV,,[0.73125]
A1I8VAUT4V90YR,,[0.67924528]
A1J7N95EW8EGCX,,[0.71875]
A1J9OZZ1LDG8VN,,[0.58125]
A1KFV732TWXROL,,[0.6]
A1KIL2V6SMJBGX,,[0.65822785]
A1L7B0F8PVW1D0,,[0.51875]
A1LKKR0ZJ9L1IP,,[0.53125]
A1LSFPPDGORPB0,,[0.6]
A1M1E62KXCDNL0,,[0.59615385]
A1MJVTR0PCKBWW,,[0.69811321]
A1MT52IO9GBZ1M,,[0.4625]
A1P3HHEXWNLJMP,,[0.6375]
A1QAWECOJYKVO4,,[0.53797468]
A1QX1RYLCFXZJ9,,[0.70440252]
A1T429RLLFTG35,,[0.70625]
A1T4HSFG9NPJ23,,[0.56875]
A1UKZRDH1T231M,,[0.725]
A1V339VY5CNWLS,,[0.70886076]
A1VRBTDT3VJSIA,,[0.56603774]
A1W4IS5NDEFNFL,,[0.675]
A1WSCND5HZZV5N,,[0.6625]
A1XE5G7H6AO5HH,,[0.61875]
A1XU9GFZAGFJ5B,,[0.78125]
A1XUZFDVKP95VC,,[0.63125]
A1YCGICA8XCNBH,,[0.58490566]
A1YXTSIV0YB8RW,,[0.58490566]
A1Z2QEEPKEK1X1,,[0.6125]
A1ZNMX8WJCDKQQ,,[0.66875]
A20KWU6IJJX5AT,,[0.8125]
A20VAAO3DYW5GL,,[0.47798742]
A2179410P3XBIQ,,[0.6]
A21HUPW67XA7UJ,,[0.6875]
A21WXJDPT7I70M,,[0.68125]
A21ZK49H9LSSRY,,[0.6375]
A21ZNPDJNBKCWG,,[0.65]
A22CPS48MSR1OQ,,[0.85625]
A22DDO8NILSX6O,,[0.6]
A22DVMN2Y3XHWA,,[0.59375]
A22WWSTT8TU7G1,,[0.63125]
A22ZB2132UJB6Y,,[0.6125]
A22ZZCICZDCSTY,,[0.6433121]
A235ULDV4XUVDM,,[0.525]
A24CG5BTB8KQ39,,[0.55345912]
A24FB6EEAEZKA4,,[0.6625]
A2531UD0IGT731,,[0.70625]
A25LHXY3SAOVBV,,[0.7]
A26YJJHOW9HXUY,,[0.61875]
A26Z8M2VSEWUU4,,[0.76875]
A27ZW1CY6TMKT8,,[0.69375]
A288RSAGJBLY9,,[0.70625]
A2AWSN5CWONM8,,[0.63057325]
A2BLQ1GVEHJR8T,,[0.66875]
A2CJNNTLFULCTH,,[0.70512821]
A2CWA5VQZ6IWMQ,,[0.61875]
A2DOMBSKO75VV7,,[0.6375]
A2DU0TGJDZWUCV,,[0.73125]
A2E72ZI1VESTMR,,[0.69811321]
A2E7S35ZI3WBET,,[0.62420382]
A2FN0MPGK61HW,,[0.48076923]
A2FUQER3KRIXYJ,,[0.78481013]
A2G53Y36QD1ZGV,,[0.73125]
A2GL2Y13IGLHLK,,[0.50314465]
A2GVON0W6E874S,,[0.79375]
A2H0A9JR2ZDR24,,[0.65822785]
A2H6Q22X1V1FTX,,[0.75]
A2HJDLSU95MH8Q,,[0.6625]
A2I14UHUQIH4L0,,[0.73584906]
A2I43BDUPAM00C,,[0.6375]
A2INUUEUK5K065,,[0.58125]
A2J43FWL1Z0FV1,,[0.68125]
A2JD1QZEPKPD6L,,[0.61538462]
