sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.64375]
A10ZJQC7W1QHIO,,[0.66878981]
A13324WUZPFTSU,,[0.60377358]
A1342JQPZWA0IZ,,[0.5625]
A13I77DAQDOP0O,,[0.68152866]
A156I0UDVISMNE,,[0.60509554]
A157EF77UKOOXO,,[0.5]
A159IA6F6H52HQ,,[0.52258065]
A15J42M6EC7Y1K,,[0.66037736]
A171WYHYRYMYQZ,,[0.6125]
A18QKM5Z69TLS,,[0.66875]
A19WXHQSBB6P6O,,[0.6125]
A1A8MBDIAQT43U,,[0.66455696]
A1AINTCOQ7NXLX,,[0.575]
A1AZLJ3R5FQ9B7,,[0.66878981]
A1B4PKGXKL7UOH,,[0.4822695]
A1B7GQTH9YG04X,,[0.70625]
A1BG47GSHQ9WSU,,[0.7625]
A1BQRDDC1NZCST,,[0.675]
A1CDDS7NQPDMTO,,[0.525]
A1CIEZNXXDSO6V,,[0.6625]
A1COS8FJCDM53I,,[0.46835443]
A1G9571XKHWHG3,,[0.52830189]
A1GSEK9J872N9R,,[0.58860759]
A1HFPDHBLO6KZW,,[0.48125]
A1HJV1Z4FCM0N6,,[0.55625]
A1HP506HGINWSV,,[0.6875]
A1I90G6VKLPULO,,[0.54375]
A1IN6VRNJ1GRRB,,[0.66666667]
A1JM5XNB4NCZR6,,[0.74213836]
A1K21SF4UU9I89,,[0.52597403]
A1KIL2V6SMJBGX,,[0.63924051]
A1KUHOL3DB3ON,,[0.54375]
A1L69N4ECWU93U,,[0.69375]
A1L7B0F8PVW1D0,,[0.5]
A1LCCAV2FSJTR0,,[0.53797468]
A1LQOCAT553X7G,,[0.78125]
A1MJVTR0PCKBWW,,[0.64779874]
A1OLW2WXCHKX37,,[0.62658228]
A1OZ1S22HC1MAC,,[0.56875]
A1PDF57SAMGMF0,,[0.5125]
A1PMK4HE9UYJ1J,,[0.58227848]
A1PQTHY6IUEFFF,,[0.5375]
A1QAWECOJYKVO4,,[0.51265823]
A1QZKSYF6GG1LK,,[0.63125]
A1RS4KNXAF23WF,,[0.7]
A1T0S48O0CMXBC,,[0.6025641]
A1T429RLLFTG35,,[0.625]
A1T4HSFG9NPJ23,,[0.54375]
A1UGB52LY7DEGO,,[0.75471698]
A1UKZRDH1T231M,,[0.6875]
A1V0HSH4Q63V5W,,[0.66875]
A1V339VY5CNWLS,,[0.65189873]
A1VRBTDT3VJSIA,,[0.6163522]
A1W4IS5NDEFNFL,,[0.56875]
A1WGEJVGY3DI13,,[0.78616352]
A1X0H6VAK3AQE9,,[0.65]
A1Y9D4RKC3BZQ3,,[0.53797468]
A1YCGICA8XCNBH,,[0.5408805]
A1YR0204H9JTNK,,[0.54140127]
A1Z2QEEPKEK1X1,,[0.625]
A1ZKIH8L6648NG,,[0.58125]
A20KWU6IJJX5AT,,[0.7]
A20M7MAG6N0C4D,,[0.50684932]
A2179410P3XBIQ,,[0.58125]
A2196WCNDZULFS,,[0.68125]
A21D9YDJU8K2QI,,[0.55974843]
A21HUPW67XA7UJ,,[0.6875]
A21ZK49H9LSSRY,,[0.64375]
A21ZNPDJNBKCWG,,[0.6375]
A22WWSTT8TU7G1,,[0.63125]
A22ZB2132UJB6Y,,[0.575]
A24CG5BTB8KQ39,,[0.55974843]
A25ZOL1H79DW0P,,[0.53896104]
A261ZPN1DBO1GT,,[0.52903226]
A26YJJHOW9HXUY,,[0.55625]
A27NU7HHB8ONQN,,[0.50632911]
A27PP69MUCWV0J,,[0.57594937]
A27U34JQKVDTA3,,[0.60759494]
A27VDYB5VONES2,,[0.47169811]
A27ZW1CY6TMKT8,,[0.7125]
A29PKMLH38N148,,[0.72666667]
A2AG8QSD4IWEC9,,[0.61392405]
A2APR9RN3LEJE8,,[0.64375]
A2BLQ1GVEHJR8T,,[0.5625]
A2CVQU44JRXCKU,,[0.71698113]
A2CY1TSQ3KKP5Q,,[0.62025316]
A2DBMKJCUX09Q5,,[0.56875]
A2E0X56TAIMWDQ,,[0.60126582]
A2E72ZI1VESTMR,,[0.6163522]
A2E7S35ZI3WBET,,[0.5477707]
A2ELH7YDLFNJUZ,,[0.65625]
A2GU5RTKQWJXNA,,[0.54193548]
A2GVON0W6E874S,,[0.66875]
A2H0A9JR2ZDR24,,[0.63924051]
A2H557RQ3T3LPX,,[0.52229299]
A2HU1HGGYUO3X6,,[0.6625]
A2I3X8R5TE3REY,,[0.69375]
A2I43BDUPAM00C,,[0.6625]
A2IAI2N9IKLCTT,,[0.66037736]
A2INUUEUK5K065,,[0.61875]
A2JBNDG0U9IA6I,,[0.59375]
A2JD1QZEPKPD6L,,[0.57051282]
A2JJAEQ8LHRWNV,,[0.58125]
A2JOUZDN5UTBNK,,[0.49056604]
A2K6QV9HRJ4V7B,,[0.63125]
A2KW17G25L25R8,,[0.57232704]
A2LJTCHPRZLGS7,,[0.51875]
A2MAME12503Y05,,[0.7625]
A2MF0OZ7Q0J4UP,,[0.6]
A2O4TQTT57L48Q,,[0.575]
A2P8V5SKYLL5I4,,[0.56603774]
A2SEO53WD09OZP,,[0.73125]
A2V2PDSCDL2E8N,,[0.8125]
A2VFBBFRHFTYOW,,[0.6125]
A2VPCWI6X1QCDF,,[0.6875]
A2VSUCEXMNSUF5,,[0.68152866]
A2WKY5KL3JXJEF,,[0.5125]
A2WNCSL3W1GK4M,,[0.57594937]
A2WTN1428D16MR,,[0.58333333]
A2WTNZHRALOHX8,,[0.61875]
A2XU1TSQD45EB4,,[0.675]
A2Y9O62M75TPM6,,[0.66878981]
A2YCDNVHMPVFG6,,[0.48125]
A2YZVS6MBFQQPQ,,[0.64375]
A2Z75NJBZ46RE9,,[0.63924051]
