sid,pre accu,post accu
A002160837SWJFPIAI7L7,,[0.5875]
A10ZJQC7W1QHIO,,[0.68789809]
A13324WUZPFTSU,,[0.59748428]
A1342JQPZWA0IZ,,[0.55625]
A13I77DAQDOP0O,,[0.66242038]
A156I0UDVISMNE,,[0.57961783]
A157EF77UKOOXO,,[0.53125]
A159IA6F6H52HQ,,[0.47741935]
A15J42M6EC7Y1K,,[0.63522013]
A171WYHYRYMYQZ,,[0.6125]
A18QKM5Z69TLS,,[0.6875]
A19WXHQSBB6P6O,,[0.58125]
A1A8MBDIAQT43U,,[0.64556962]
A1AINTCOQ7NXLX,,[0.6375]
A1AZLJ3R5FQ9B7,,[0.65605096]
A1B4PKGXKL7UOH,,[0.46808511]
A1B7GQTH9YG04X,,[0.70625]
A1BG47GSHQ9WSU,,[0.78125]
A1BQRDDC1NZCST,,[0.7125]
A1CDDS7NQPDMTO,,[0.54375]
A1CIEZNXXDSO6V,,[0.64375]
A1COS8FJCDM53I,,[0.48101266]
A1G9571XKHWHG3,,[0.55974843]
A1GSEK9J872N9R,,[0.58860759]
A1HFPDHBLO6KZW,,[0.49375]
A1HJV1Z4FCM0N6,,[0.51875]
A1HP506HGINWSV,,[0.69375]
A1I90G6VKLPULO,,[0.5375]
A1IN6VRNJ1GRRB,,[0.65408805]
A1JM5XNB4NCZR6,,[0.75471698]
A1K21SF4UU9I89,,[0.57142857]
A1KIL2V6SMJBGX,,[0.67721519]
A1KUHOL3DB3ON,,[0.50625]
A1L69N4ECWU93U,,[0.7125]
A1L7B0F8PVW1D0,,[0.50625]
A1LCCAV2FSJTR0,,[0.56962025]
A1LQOCAT553X7G,,[0.75625]
A1MJVTR0PCKBWW,,[0.64779874]
A1OLW2WXCHKX37,,[0.65822785]
A1OZ1S22HC1MAC,,[0.55625]
A1PDF57SAMGMF0,,[0.55]
A1PMK4HE9UYJ1J,,[0.56962025]
A1PQTHY6IUEFFF,,[0.5375]
A1QAWECOJYKVO4,,[0.55063291]
A1QZKSYF6GG1LK,,[0.61875]
A1RS4KNXAF23WF,,[0.69375]
A1T0S48O0CMXBC,,[0.6025641]
A1T429RLLFTG35,,[0.6]
A1T4HSFG9NPJ23,,[0.56875]
A1UGB52LY7DEGO,,[0.75471698]
A1UKZRDH1T231M,,[0.675]
A1V0HSH4Q63V5W,,[0.69375]
A1V339VY5CNWLS,,[0.65189873]
A1VRBTDT3VJSIA,,[0.62264151]
A1W4IS5NDEFNFL,,[0.58125]
A1WGEJVGY3DI13,,[0.79874214]
A1X0H6VAK3AQE9,,[0.69375]
A1Y9D4RKC3BZQ3,,[0.53797468]
A1YCGICA8XCNBH,,[0.55345912]
A1YR0204H9JTNK,,[0.56687898]
A1Z2QEEPKEK1X1,,[0.63125]
A1ZKIH8L6648NG,,[0.5625]
A20KWU6IJJX5AT,,[0.74375]
A20M7MAG6N0C4D,,[0.50684932]
A2179410P3XBIQ,,[0.58125]
A2196WCNDZULFS,,[0.69375]
A21D9YDJU8K2QI,,[0.53459119]
A21HUPW67XA7UJ,,[0.66875]
A21ZK49H9LSSRY,,[0.63125]
A21ZNPDJNBKCWG,,[0.6]
A22WWSTT8TU7G1,,[0.60625]
A22ZB2132UJB6Y,,[0.6]
A24CG5BTB8KQ39,,[0.54716981]
A25ZOL1H79DW0P,,[0.59090909]
A261ZPN1DBO1GT,,[0.56129032]
A26YJJHOW9HXUY,,[0.5875]
A27NU7HHB8ONQN,,[0.51265823]
A27PP69MUCWV0J,,[0.57594937]
A27U34JQKVDTA3,,[0.63291139]
A27VDYB5VONES2,,[0.49685535]
A27ZW1CY6TMKT8,,[0.69375]
A29PKMLH38N148,,[0.73333333]
A2AG8QSD4IWEC9,,[0.61392405]
A2APR9RN3LEJE8,,[0.65]
A2BLQ1GVEHJR8T,,[0.54375]
A2CVQU44JRXCKU,,[0.72955975]
A2CY1TSQ3KKP5Q,,[0.63924051]
A2DBMKJCUX09Q5,,[0.55625]
A2E0X56TAIMWDQ,,[0.64556962]
A2E72ZI1VESTMR,,[0.62264151]
A2E7S35ZI3WBET,,[0.55414013]
A2ELH7YDLFNJUZ,,[0.64375]
A2GU5RTKQWJXNA,,[0.5483871]
A2GVON0W6E874S,,[0.66875]
A2H0A9JR2ZDR24,,[0.63291139]
