,0,1,id,block
0,0.5386384,0.46136156,S226,0
1,0.5384125,0.4615875,S226,0
2,0.70344037,0.2965596,S226,0
3,0.50904846,0.4909515,S226,0
4,0.43714926,0.5628507,S226,0
5,0.48704392,0.5129561,S226,0
6,0.585451,0.41454905,S226,0
7,0.51314795,0.48685208,S226,0
8,0.5146756,0.48532438,S226,0
9,0.6113494,0.38865063,S226,0
10,0.49864107,0.5013589,S226,0
11,0.5830761,0.41692385,S226,0
12,0.6112227,0.3887774,S226,0
13,0.40967056,0.59032947,S226,0
14,0.56847227,0.43152776,S226,0
15,0.49251512,0.5074849,S226,0
16,0.38732418,0.61267585,S226,0
17,0.34626338,0.6537366,S226,0
18,0.35525295,0.6447471,S226,0
19,0.61941814,0.38058186,S226,0
20,0.67893,0.32107002,S226,0
21,0.45970646,0.5402936,S226,0
22,0.6019139,0.39808616,S226,0
23,0.4838338,0.5161662,S226,0
24,0.77053374,0.22946626,S226,0
25,0.5135315,0.48646846,S226,0
26,0.5308056,0.46919438,S226,0
27,0.41984943,0.5801506,S226,0
28,0.5672889,0.4327112,S226,0
29,0.6625081,0.33749193,S226,0
30,0.71763563,0.28236437,S226,0
31,0.58938897,0.41061106,S226,0
32,0.58838,0.41162002,S226,0
33,0.35429928,0.6457007,S226,0
34,0.6185466,0.38145337,S226,0
35,0.6355632,0.3644368,S226,0
36,0.49519357,0.5048064,S226,0
37,0.5204264,0.4795736,S226,0
38,0.548311,0.45168898,S226,0
39,0.50045675,0.4995432,S226,0
40,0.5565652,0.44343477,S226,0
41,0.6020506,0.39794943,S226,0
42,0.6946839,0.30531612,S226,0
43,0.3487113,0.65128875,S226,0
44,0.44067657,0.55932343,S226,0
45,0.7468221,0.2531779,S226,0
46,0.52372026,0.4762797,S226,0
47,0.5115921,0.48840797,S226,0
48,0.42562136,0.5743787,S226,0
49,0.37936994,0.6206301,S226,0
50,0.41601753,0.58398247,S226,0
51,0.5316915,0.46830854,S226,0
52,0.72108537,0.2789147,S226,0
53,0.6523649,0.34763506,S226,0
54,0.6298147,0.37018535,S226,0
55,0.5466795,0.45332047,S226,0
56,0.54628754,0.45371243,S226,0
57,0.61115974,0.38884026,S226,0
58,0.7543309,0.24566913,S226,0
59,0.50458914,0.4954109,S226,0
60,0.8114296,0.1885704,S226,0
61,0.7193461,0.28065386,S226,0
62,0.5093404,0.49065962,S226,0
63,0.8107628,0.1892372,S226,0
64,0.5003008,0.49969915,S226,0
65,0.7565363,0.24346368,S226,0
66,0.7438709,0.25612906,S226,0
67,0.7467373,0.25326264,S226,0
68,0.7917701,0.20822985,S226,0
69,0.62029064,0.37970933,S226,0
70,0.639571,0.36042902,S226,0
71,0.7678526,0.23214737,S226,0
72,0.48831472,0.5116853,S226,0
73,0.7699836,0.23001634,S226,0
74,0.47391182,0.5260881,S226,0
75,0.6268661,0.37313387,S226,0
76,0.59983516,0.4001648,S226,0
77,0.52477837,0.47522166,S226,0
78,0.52464664,0.47535333,S226,0
79,0.73529035,0.26470962,S226,0
80,0.5206668,0.47933322,S226,0
81,0.61529726,0.3847028,S226,0
82,0.6012408,0.3987592,S226,0
