sid,pre accu,post accu
S226,,[0.64150943]
S227,,[0.67924528]
S228,,[0.46875]
S229,,[0.6125]
S230,,[0.6125]
S231,,[0.55414013]
S232,,[0.5875]
S233,,[0.64375]
S234,,[0.46052632]
S235,,[0.6163522]
S236,,[0.60377358]
S237,,[0.74375]
S238,,[0.5375]
S239,,[0.61875]
S240,,[0.6125]
S241,,[0.55414013]
S242,,[0.60927152]
S243,,[0.5875]
S244,,[0.63694268]
S245,,[0.65625]
S246,,[0.64238411]
S247,,[0.9858156]
S248,,[0.55]
S249,,[0.61783439]
S250,,[0.57142857]
S251,,[0.47133758]
S252,,[0.68553459]
S253,,[0.5625]
S254,,[0.67721519]
S255,,[0.48387097]
S256,,[0.56329114]
S257,,[0.73076923]
S258,,[0.68987342]
S259,,[0.55]
S260,,[0.6]
S261,,[0.425]
S262,,[0.52866242]
