sid,pre accu,post accu
S226,,[0.61006289]
S227,,[0.67295597]
S228,,[0.46875]
S229,,[0.5875]
S230,,[0.6125]
S231,,[0.56050955]
S232,,[0.60625]
S233,,[0.63125]
S234,,[0.47368421]
S235,,[0.61006289]
S236,,[0.64150943]
S237,,[0.70625]
S238,,[0.55625]
S239,,[0.59375]
S240,,[0.58125]
S241,,[0.52229299]
S242,,[0.62913907]
S243,,[0.6875]
S244,,[0.61146497]
S245,,[0.65625]
S246,,[0.66225166]
S247,,[0.9858156]
S248,,[0.56875]
S249,,[0.63057325]
S250,,[0.61688312]
S251,,[0.43312102]
S252,,[0.71698113]
S253,,[0.6]
S254,,[0.65822785]
S255,,[0.46451613]
S256,,[0.52531646]
S257,,[0.71153846]
S258,,[0.65189873]
S259,,[0.55625]
S260,,[0.58125]
S261,,[0.40625]
S262,,[0.54140127]
