sid,pre accu,post accu
S226,,[0.61006289]
S227,,[0.62893082]
S228,,[0.425]
S229,,[0.5875]
S230,,[0.65625]
S231,,[0.54140127]
S232,,[0.625]
S233,,[0.60625]
S234,,[0.50657895]
S235,,[0.58490566]
S236,,[0.63522013]
S237,,[0.65625]
S238,,[0.55625]
S239,,[0.56875]
S240,,[0.53125]
S241,,[0.49681529]
S242,,[0.64900662]
S243,,[0.675]
S244,,[0.63057325]
S245,,[0.6125]
S246,,[0.70860927]
S247,,[0.9929078]
S248,,[0.6]
S249,,[0.61146497]
S250,,[0.5974026]
S251,,[0.47770701]
S252,,[0.60377358]
S253,,[0.5875]
S254,,[0.60759494]
S255,,[0.48387097]
S256,,[0.48734177]
S257,,[0.73717949]
S258,,[0.55696203]
S259,,[0.53125]
S260,,[0.5625]
S261,,[0.4625]
S262,,[0.52866242]
