sid,pre accu,post accu
S100,,[0.375      0.41666667 0.47916667 0.5625    ]
S91,,[0.45833333 0.60416667 0.5625     0.5       ]
S92,,[0.47916667 0.39583333 0.41666667 0.4375    ]
S93,,[0.39583333 0.5        0.5625     0.54166667]
S94,,[0.5625     0.35416667 0.45833333 0.5       ]
S95,,[0.5625     0.35416667 0.5        0.5       ]
S96,,[0.45833333 0.52083333 0.41666667 0.4375    ]
S97,,[0.52083333 0.45833333 0.4375     0.5       ]
S98,,[0.5625     0.35416667 0.5        0.5       ]
S99,,[0.52083333 0.39583333 0.45833333 0.45833333]
